gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout	mk_pval	alpha	mk_pval_fdr	dos	total_poly	total_div
LOC101748207	9	5	1	0	132	264	15	1	1	-Inf	1	-0.357142857142857	1	14
LOC101748311	1	4	1	1	98.67	197.34	15	1	1	-3	1	-0.3	2	5
LOC101748328	10	1	0	0	134.64	269.28	15	1	1	NA	1	NA	0	11
LOC101748329	3	6	1	0	61.38	122.76	15	1	0.4	-Inf	1	-0.666666666666667	1	9
LOC101748521	6	18	2	3	336.93	673.86	15	1	0.596816976127321	-1	1	-0.15	5	24
LOC101748543	1	4	0	1	30.36	60.72	15	1	1	1	1	0.2	1	5
LOC101748650-THRSP-THRSPB	2	3	0	1	31.68	63.36	15	1	1	1	1	0.4	1	5
LOC101748683	21	17	6	6	188.76	377.52	15	1	1	0.19047619047619	1	0.0526315789473685	12	38
LOC101748694	5	10	3	2	117.48	234.96	15	1	0.347265221878225	-2	1	-0.266666666666667	5	15
LOC101748744	2	2	0	0	41.25	82.5	15	1	1	NA	1	NA	0	4
LOC101748751	6	9	1	1	72.6	145.2	15	1	1	-0.5	1	-0.1	2	15
LOC101748883	1	5	0	3	88.77	177.54	15	1	1	1	1	0.166666666666667	3	6
LOC101748951	9	10	0	1	177.87	355.74	15	1	1	1	1	0.473684210526316	1	19
LOC101749017	4	6	1	1	55.11	110.22	15	1	1	-0.5	1	-0.1	2	10
LOC101749023	1	7	0	1	206.58	413.16	15	1	1	1	1	0.125	1	8
LOC101749151	3	5	3	1	98.01	196.02	15	1	0.545454545454546	-4	1	-0.375	4	8
LOC101749175	1	2	0	0	6.27	12.54	15	1	1	NA	1	NA	0	3
LOC101749214	13	14	5	6	147.51	295.02	15	1	1	0.102564102564103	1	0.0269360269360269	11	27
LOC101749216	0	3	0	1	30.03	60.06	15	1	1	NA	1	0	1	3
LOC101749220	43	31	12	7	413.49	826.98	15	1	0.796453967837539	-0.235880398671096	1	-0.05049786628734	19	74
LOC101749223	3	24	0	5	643.83	1287.66	15	1	1	1	1	0.111111111111111	5	27
LOC101749275	14	9	0	1	206.25	412.5	15	1	0.416666666666667	1	1	0.608695652173913	1	23
LOC101749287	2	3	1	1	57.09	114.18	15	1	1	-0.5	1	-0.1	2	5
LOC101749307	3	3	1	0	56.43	112.86	15	1	1	-Inf	1	-0.5	1	6
LOC101749460	3	7	0	0	139.92	279.84	15	1	1	NA	1	NA	0	10
LOC101749502	4	4	0	0	66	132	15	1	1	NA	1	NA	0	8
LOC101749593	3	6	1	2	78.54	157.08	15	1	1	0	1	0	3	9
LOC101749599-UGT1A1	6	9	0	0	140.91	281.82	15	1	1	NA	1	NA	0	15
LOC101749641	4	5	0	1	120.12	240.24	15	1	1	1	1	0.444444444444444	1	9
LOC101749694	6	17	0	2	154.11	308.22	15	1	1	1	1	0.260869565217391	2	23
LOC101749834	4	4	2	1	139.92	279.84	15	1	1	-1	1	-0.166666666666667	3	8
LOC101749904-LOC107049162-LOC112532554	11	8	2	1	164.01	328.02	15	1	1	-0.454545454545455	1	-0.087719298245614	3	19
LOC101750112-LOC420486	1	6	0	0	152.46	304.92	15	1	1	NA	1	NA	0	7
LOC101750121	1	5	0	1	44.88	89.76	15	1	1	1	1	0.166666666666667	1	6
LOC101750367	2	3	0	0	54.78	109.56	15	1	1	NA	1	NA	0	5
LOC101750423	10	8	1	0	139.59	279.18	15	1	1	-Inf	1	-0.444444444444444	1	18
LOC101750445	1	1	0	1	17.49	34.98	15	1	1	1	1	0.5	1	2
LOC101750583	13	7	1	1	166.98	333.96	15	1	1	0.461538461538462	1	0.15	2	20
LOC101750612	11	12	4	3	180.51	361.02	15	1	1	-0.454545454545455	1	-0.093167701863354	7	23
LOC101750621	8	5	3	1	147.84	295.68	15	1	1	-0.875	1	-0.134615384615385	4	13
LOC101750658	3	2	0	0	49.83	99.66	15	1	1	NA	1	NA	0	5
LOC101750690	2	11	1	3	124.41	248.82	15	1	1	-0.833333333333333	1	-0.0961538461538461	4	13
LOC101750822	1	3	0	3	35.97	71.94	15	1	1	1	1	0.25	3	4
LOC101750842	7	5	2	1	221.1	442.2	15	1	1	-0.428571428571429	1	-0.0833333333333333	3	12
LOC101750892	6	6	0	0	149.49	298.98	15	1	1	NA	1	NA	0	12
LOC101750948	2	3	0	0	107.25	214.5	15	1	1	NA	1	NA	0	5
LOC101751416-LOC107049563-LOC107050168-LOC107052752-LOC107055859-LOC107055860	8	3	0	0	162.36	324.72	15	1	1	NA	1	NA	0	11
LOC101751418	11	5	2	1	60.72	121.44	15	1	1	0.0909090909090909	1	0.0208333333333334	3	16
LOC101751615-LOC770126	8	3	3	0	71.94	143.88	15	1	1	-Inf	1	-0.272727272727273	3	11
LOC101751669	0	4	0	3	43.56	87.12	15	1	1	NA	1	0	3	4
LOC101751687	1	0	1	0	7.59	15.18	15	1	1	NA	1	0	1	1
LOC101751717	0	1	0	1	15.84	31.68	15	1	1	NA	1	0	1	1
LOC101751874	33	26	6	5	514.8	1029.6	15	1	1	0.0545454545454546	1	0.0138674884437596	11	59
LOC101751902	0	5	0	2	31.68	63.36	15	1	1	NA	1	0	2	5
LOC101751992	1	2	0	1	13.53	27.06	15	1	1	1	1	0.333333333333333	1	3
LOC101752020-LOC107049176	1	1	0	0	27.06	54.12	15	1	1	NA	1	NA	0	2
LOC101752065	3	7	2	1	69.3	138.6	15	1	0.510489510489511	-3.66666666666667	1	-0.366666666666667	3	10
LOC101752158	9	8	3	1	113.85	227.7	15	1	0.603007518796992	-1.66666666666667	1	-0.220588235294118	4	17
LOC101752250	2	1	0	1	63.69	127.38	15	1	1	1	1	0.666666666666667	1	3
LOC107048987-LOC112532770-MT	9	12	0	0	125.4	250.8	15	1	1	NA	1	NA	0	21
LOC107048995	4	4	0	0	93.72	187.44	15	1	1	NA	1	NA	0	8
LOC107049011	3	6	2	1	164.67	329.34	15	1	0.522727272727273	-3	1	-0.333333333333333	3	9
LOC107049018	6	4	1	0	81.18	162.36	15	1	1	-Inf	1	-0.4	1	10
LOC107049033	9	4	0	1	163.35	326.7	15	1	0.357142857142857	1	1	0.692307692307692	1	13
LOC107049046-LOC107055485-RPL17	0	5	0	4	34.32	68.64	15	1	1	NA	1	0	4	5
LOC107049050-LOC418086	7	0	1	0	93.39	186.78	15	1	1	NA	1	0	1	7
LOC107049066	0	1	0	1	88.11	176.22	15	1	1	NA	1	0	1	1
LOC107049146	1	7	0	5	31.68	63.36	15	1	1	1	1	0.125	5	8
LOC107049165	1	1	0	1	57.09	114.18	15	1	1	1	1	0.5	1	2
LOC107049250	1	3	0	0	85.47	170.94	15	1	1	NA	1	NA	0	4
LOC107049469-LOC426064-LOC769729	3	2	0	0	29.7	59.4	15	1	1	NA	1	NA	0	5
LOC107049639-LOC107050249-LOC107050274-LOC112531365-LOC112531366-LOC112531367-LOC112531368-LOC112531369-LOC112531380-LOC112531381-LOC112531382-LOC112531383-LOC112531389-LOC112531391-LOC112531395-LOC112531398-LOC112531399-LOC112531413-LOC112531414-LOC112531417	13	6	0	0	33.33	66.66	15	1	1	NA	1	NA	0	19
LOC107049672	4	15	1	0	101.31	202.62	15	1	0.25	-Inf	1	-0.789473684210526	1	19
LOC107050083	3	1	2	0	64.68	129.36	15	1	1	-Inf	1	-0.25	2	4
LOC107050229	8	11	2	0	138.6	277.2	15	1	0.214285714285714	-Inf	1	-0.578947368421053	2	19
LOC107050254	2	0	0	0	32.34	64.68	15	1	1	NA	1	NA	0	2
LOC107050336	1	1	0	0	24.75	49.5	15	1	1	NA	1	NA	0	2
LOC107050437	28	46	8	6	848.1	1696.2	15	1	0.237957591031672	-1.19047619047619	1	-0.193050193050193	14	74
LOC107050638	2	4	2	2	67.32	134.64	15	1	1	-1	1	-0.166666666666667	4	6
LOC107050706	0	1	0	1	53.79	107.58	15	1	1	NA	1	0	1	1
LOC107050717	0	1	0	1	10.56	21.12	15	1	1	NA	1	0	1	1
LOC107050760	1	1	1	1	38.28	76.56	15	1	1	0	1	0	2	2
LOC107050879	1	10	1	5	306.24	612.48	15	1	1	-1	1	-0.0757575757575757	6	11
LOC107051508-LOC771972	2	1	0	1	46.86	93.72	15	1	1	1	1	0.666666666666667	1	3
LOC107051671	6	1	1	0	75.24	150.48	15	1	1	-Inf	1	-0.142857142857143	1	7
LOC107051674	5	0	0	0	16.83	33.66	15	1	1	NA	1	NA	0	5
LOC107051846	0	12	0	3	196.02	392.04	15	1	1	NA	1	0	3	12
LOC107051857	1	3	0	0	12.21	24.42	15	1	1	NA	1	NA	0	4
LOC107051902-LRRC63	14	6	3	2	112.53	225.06	15	1	1	0.357142857142857	1	0.1	5	20
LOC107052104	16	11	7	3	174.9	349.8	15	1	0.709907537256552	-0.604166666666667	1	-0.107407407407407	10	27
LOC107052138-LOC107052143-OR10A4-OR10A7	1	2	0	0	97.68	195.36	15	1	1	NA	1	NA	0	3
LOC107052456	5	3	0	1	28.38	56.76	15	1	0.444444444444444	1	1	0.625	1	8
LOC107052463	3	3	0	0	68.97	137.94	15	1	1	NA	1	NA	0	6
LOC107052576	1	0	1	0	59.73	119.46	15	1	1	NA	1	0	1	1
LOC107052690	3	1	1	0	69.63	139.26	15	1	1	-Inf	1	-0.25	1	4
LOC107052882	7	3	2	1	99	198	15	1	1	0.142857142857143	1	0.0333333333333333	3	10
LOC107053055	14	15	2	2	379.5	759	15	1	1	-0.0714285714285714	1	-0.0172413793103448	4	29
LOC107053414	14	24	2	2	512.82	1025.64	15	1	0.628339140534262	-0.714285714285714	1	-0.131578947368421	4	38
LOC107053700	5	5	1	1	41.25	82.5	15	1	1	0	1	0	2	10
LOC107053714	20	14	1	1	190.08	380.16	15	1	1	0.3	1	0.0882352941176471	2	34
LOC107053715	24	22	3	3	384.45	768.9	15	1	1	0.0833333333333334	1	0.0217391304347826	6	46
LOC107054051	0	2	0	0	41.58	83.16	15	1	1	NA	1	NA	0	2
LOC107054133	0	9	0	2	146.52	293.04	15	1	1	NA	1	0	2	9
LOC107054332-PARP11	0	2	0	0	80.52	161.04	15	1	1	NA	1	NA	0	2
LOC107054460-LOC107054461-LOC107054462-LOC107054465-LOC107054466-LOC107054467-LOC107054471-LOC107056903-LOC107056913-LOC107056929-LOC107056948-LOC107056991-LOC112531205-LOC112533411	18	17	9	10	135.96	271.92	15	1	1	0.15	1	0.0406015037593985	19	35
LOC107054473	5	8	3	1	87.12	174.24	15	1	0.294117647058823	-3.8	1	-0.365384615384615	4	13
LOC107054634	1	1	1	1	43.89	87.78	15	1	1	0	1	0	2	2
LOC107054696-ZNF692	1	3	1	0	26.73	53.46	15	1	0.4	-Inf	1	-0.75	1	4
LOC107054772-LOC112529957	0	2	0	0	12.21	24.42	15	1	1	NA	1	NA	0	2
LOC107054849	1	0	1	0	29.37	58.74	15	1	1	NA	1	0	1	1
LOC107055024	5	13	2	3	272.58	545.16	15	1	0.621385479509049	-0.733333333333333	1	-0.122222222222222	5	18
LOC107055037	9	4	1	0	76.23	152.46	15	1	1	-Inf	1	-0.307692307692308	1	13
LOC107055038	6	8	0	0	80.19	160.38	15	1	1	NA	1	NA	0	14
LOC107055072	2	0	0	0	11.55	23.1	15	1	1	NA	1	NA	0	2
LOC107055076	2	3	0	0	42.24	84.48	15	1	1	NA	1	NA	0	5
LOC107055419-LOC112530874-LOC431300	16	12	0	1	267.96	535.92	15	1	0.448275862068965	1	1	0.571428571428571	1	28
LOC107055427	12	5	0	0	271.59	543.18	15	1	1	NA	1	NA	0	17
LOC107055431-NEDD4L	11	15	1	2	278.85	557.7	15	1	1	0.318181818181818	1	0.0897435897435898	3	26
LOC107055922-RP1	54	46	7	1	1532.19	3064.38	15	1	0.134223613301755	-4.96296296296296	1	-0.335	8	100
LOC107056274	0	2	0	1	19.47	38.94	15	1	1	NA	1	0	1	2
LOC107056275	4	1	3	1	23.43	46.86	15	1	1	0.25	1	0.05	4	5
LOC107056277	0	1	0	1	18.48	36.96	15	1	1	NA	1	0	1	1
LOC107056410-MRPL16	1	1	0	0	12.21	24.42	15	1	1	NA	1	NA	0	2
LOC107056600	1	3	0	1	93.39	186.78	15	1	1	1	1	0.25	1	4
LOC107056693	2	5	0	0	250.8	501.6	15	1	1	NA	1	NA	0	7
LOC107056877	0	2	0	1	19.8	39.6	15	1	1	NA	1	0	1	2
LOC107057078	11	19	2	6	328.35	656.7	15	1	0.689282311373593	0.424242424242424	1	0.116666666666667	8	30
LOC107057310	5	14	2	5	195.36	390.72	15	1	1	-0.12	1	-0.0225563909774436	7	19
LOC107057318	0	3	0	0	45.21	90.42	15	1	1	NA	1	NA	0	3
LOC107057363	0	2	0	0	54.45	108.9	15	1	1	NA	1	NA	0	2
LOC107057394	4	12	0	1	153.78	307.56	15	1	1	1	1	0.25	1	16
LOC107057564	1	2	0	0	108.57	217.14	15	1	1	NA	1	NA	0	3
LOC107080643-LOC112533303	12	8	1	2	123.75	247.5	15	1	0.55957086391869	0.666666666666667	1	0.266666666666667	3	20
LOC112529925	17	26	6	3	640.2	1280.4	15	1	0.160954764884677	-2.05882352941176	1	-0.271317829457364	9	43
LOC112529930	5	2	1	1	46.53	93.06	15	1	1	0.6	1	0.214285714285714	2	7
LOC112529955	12	11	2	3	301.29	602.58	15	1	1	0.388888888888889	1	0.121739130434783	5	23
LOC112529965	1	2	1	1	98.67	197.34	15	1	1	-1	1	-0.166666666666667	2	3
LOC112529973	3	7	0	3	20.46	40.92	15	1	0.527972027972028	1	1	0.3	3	10
LOC112529978-TPRN	3	5	0	0	87.78	175.56	15	1	1	NA	1	NA	0	8
LOC112530162	0	6	0	1	64.68	129.36	15	1	1	NA	1	0	1	6
LOC112530196-TMEM79	2	7	1	0	56.43	112.86	15	1	0.3	-Inf	1	-0.777777777777778	1	9
LOC112530201	0	5	0	5	20.79	41.58	15	1	1	NA	1	0	5	5
LOC112530206	0	3	0	0	63.36	126.72	15	1	1	NA	1	NA	0	3
LOC112530287	1	1	0	1	25.74	51.48	15	1	1	1	1	0.5	1	2
LOC112530510-SAMSN1	4	4	0	1	156.09	312.18	15	1	1	1	1	0.5	1	8
LOC112530656	3	0	2	0	63.36	126.72	15	1	1	NA	1	0	2	3
LOC112530673	7	2	0	0	53.46	106.92	15	1	1	NA	1	NA	0	9
LOC112530906-SLC5A10	2	5	1	0	62.7	125.4	15	1	0.375	-Inf	1	-0.714285714285714	1	7
LOC112530909	19	7	5	2	205.92	411.84	15	1	1	0.0789473684210527	1	0.0164835164835164	7	26
LOC112530959	0	4	0	0	54.12	108.24	15	1	1	NA	1	NA	0	4
LOC112530976	3	1	0	0	59.4	118.8	15	1	1	NA	1	NA	0	4
LOC112531016-LOC112531021	1	2	1	2	22.11	44.22	15	1	1	0	1	0	3	3
LOC112531049-UTRIM39L	5	2	0	1	111.87	223.74	15	1	0.375	1	1	0.714285714285714	1	7
LOC112531372	0	4	0	0	133.65	267.3	15	1	1	NA	1	NA	0	4
LOC112531549	18	6	2	2	751.41	1502.82	15	1	0.554578754578754	0.666666666666667	1	0.25	4	24
LOC112531588	1	1	0	0	194.7	389.4	15	1	1	NA	1	NA	0	2
LOC112531692	5	10	3	4	111.87	223.74	15	1	1	-0.5	1	-0.0952380952380952	7	15
LOC112531842	4	1	0	0	62.04	124.08	15	1	1	NA	1	NA	0	5
LOC112531844	1	0	1	0	17.82	35.64	15	1	1	NA	1	0	1	1
LOC112531899	4	1	0	0	35.31	70.62	15	1	1	NA	1	NA	0	5
LOC112532100	7	1	0	0	312.18	624.36	15	1	1	NA	1	NA	0	8
LOC112532300	0	2	0	1	7.59	15.18	15	1	1	NA	1	0	1	2
LOC112532338	3	1	0	0	21.12	42.24	15	1	1	NA	1	NA	0	4
LOC112532351	9	12	1	1	296.34	592.68	15	1	1	-0.333333333333333	1	-0.0714285714285715	2	21
LOC112532477	2	1	0	0	97.68	195.36	15	1	1	NA	1	NA	0	3
LOC112532570-MUC	19	37	2	1	654.39	1308.78	15	1	0.286382232612507	-2.89473684210526	1	-0.327380952380952	3	56
LOC112532681	2	3	0	1	107.25	214.5	15	1	1	1	1	0.4	1	5
LOC112532692	0	1	0	1	58.74	117.48	15	1	1	NA	1	0	1	1
LOC112532694	2	9	1	4	76.23	152.46	15	1	1	-0.125	1	-0.0181818181818182	5	11
LOC112532762	12	6	4	0	104.94	209.88	15	1	0.54066985645933	-Inf	1	-0.333333333333333	4	18
LOC112532911	1	1	0	0	59.07	118.14	15	1	1	NA	1	NA	0	2
LOC112532977	11	9	1	1	137.61	275.22	15	1	1	0.181818181818182	1	0.05	2	20
LOC112532998	4	3	1	0	49.5	99	15	1	1	-Inf	1	-0.428571428571429	1	7
LOC112533016	3	5	1	0	35.97	71.94	15	1	0.444444444444444	-Inf	1	-0.625	1	8
LOC112533191-OR6B1-OR6B1L2	3	4	0	1	93.06	186.12	15	1	1	1	1	0.428571428571429	1	7
LOC112533211	15	4	3	2	58.41	116.82	15	1	0.568040654997177	0.6	1	0.189473684210526	5	19
LOC112533280	0	2	0	1	45.87	91.74	15	1	1	NA	1	0	1	2
LOC112533337	2	3	0	0	56.1	112.2	15	1	1	NA	1	NA	0	5
LOC112533511	3	9	1	2	108.57	217.14	15	1	1	-0.5	1	-0.0833333333333333	3	12
LOC112533543	3	9	0	5	71.94	143.88	15	1	0.514705882352941	1	1	0.25	5	12
LOC112533548-TRIM7	1	10	1	5	96.36	192.72	15	1	1	-1	1	-0.0757575757575757	6	11
LOC395159	0	3	0	1	49.5	99	15	1	1	NA	1	0	1	3
LOC395381	18	29	3	1	711.81	1423.62	15	1	0.29327731092437	-3.83333333333333	1	-0.367021276595745	4	47
LOC395944	9	26	2	2	599.61	1199.22	15	1	0.561877667140825	-1.88888888888889	1	-0.242857142857143	4	35
LOC395991	2	7	1	1	69.96	139.92	15	1	0.490909090909091	-2.5	1	-0.277777777777778	2	9
LOC396098	6	7	1	3	105.93	211.86	15	1	0.602941176470588	0.611111111111111	1	0.211538461538462	4	13
LOC396365	1	0	1	0	11.88	23.76	15	1	1	NA	1	0	1	1
LOC408038	1	3	0	0	60.39	120.78	15	1	1	NA	1	NA	0	4
LOC414835	27	55	9	11	790.35	1580.7	15	1	0.312395794856766	-0.666666666666667	1	-0.120731707317073	20	82
LOC415324	3	4	0	0	69.3	138.6	15	1	1	NA	1	NA	0	7
LOC415478	6	14	2	1	406.89	813.78	15	1	0.268774703557312	-3.66666666666667	1	-0.366666666666667	3	20
LOC415664	3	4	1	0	76.89	153.78	15	1	1	-Inf	1	-0.571428571428571	1	7
LOC415780	2	4	1	1	144.54	289.08	15	1	1	-1	1	-0.166666666666667	2	6
LOC415787	7	12	2	1	206.91	413.82	15	1	0.544155844155844	-2.42857142857143	1	-0.298245614035088	3	19
LOC416055	0	2	0	1	30.36	60.72	15	1	1	NA	1	0	1	2
LOC416090	2	2	2	1	68.31	136.62	15	1	1	-1	1	-0.166666666666667	3	4
LOC416147	5	21	0	0	231	462	15	1	1	NA	1	NA	0	26
LOC416169	12	22	6	6	265.65	531.3	15	1	0.494851091949339	-0.833333333333333	1	-0.147058823529412	12	34
LOC416263	4	9	1	2	107.91	215.82	15	1	1	-0.125	1	-0.0256410256410256	3	13
LOC416530	3	12	0	3	191.4	382.8	15	1	1	1	1	0.2	3	15
LOC416622	3	9	0	0	168.96	337.92	15	1	1	NA	1	NA	0	12
LOC416755	18	15	3	3	256.74	513.48	15	1	1	0.166666666666667	1	0.0454545454545454	6	33
LOC416924	11	16	2	2	221.1	442.2	15	1	1	-0.454545454545455	1	-0.0925925925925926	4	27
LOC417013	13	9	5	2	226.05	452.1	15	1	0.676507899896206	-0.730769230769231	1	-0.123376623376623	7	22
LOC417113	1	7	0	1	73.92	147.84	15	1	1	1	1	0.125	1	8
LOC417372	6	5	2	1	58.41	116.82	15	1	1	-0.666666666666667	1	-0.121212121212121	3	11
LOC417386	1	6	0	0	85.14	170.28	15	1	1	NA	1	NA	0	7
LOC417741	2	6	1	1	90.09	180.18	15	1	1	-2	1	-0.25	2	8
LOC417937	5	8	0	2	149.82	299.64	15	1	0.523809523809524	1	1	0.384615384615385	2	13
LOC417973	32	8	2	2	177.87	355.74	15	1	0.217567458066607	0.75	1	0.3	4	40
LOC418108	7	5	0	0	129.03	258.06	15	1	1	NA	1	NA	0	12
LOC418114	7	7	3	1	212.19	424.38	15	1	0.588235294117647	-2	1	-0.25	4	14
LOC418222	9	8	3	1	187.44	374.88	15	1	0.603007518796992	-1.66666666666667	1	-0.220588235294118	4	17
LOC418355	2	3	0	0	40.92	81.84	15	1	1	NA	1	NA	0	5
LOC418414	2	2	0	0	44.88	89.76	15	1	1	NA	1	NA	0	4
LOC418421	6	9	0	0	208.56	417.12	15	1	1	NA	1	NA	0	15
LOC418544	2	7	0	0	161.37	322.74	15	1	1	NA	1	NA	0	9
LOC418667	3	5	1	0	82.83	165.66	15	1	0.444444444444444	-Inf	1	-0.625	1	8
LOC418701	1	4	1	1	43.89	87.78	15	1	1	-3	1	-0.3	2	5
LOC418927	1	0	1	0	24.75	49.5	15	1	1	NA	1	0	1	1
LOC419074	1	16	0	1	233.97	467.94	15	1	1	1	1	0.0588235294117647	1	17
LOC419080	0	10	0	1	123.09	246.18	15	1	1	NA	1	0	1	10
LOC419112	0	3	0	0	70.62	141.24	15	1	1	NA	1	NA	0	3
LOC419250	2	6	0	3	103.62	207.24	15	1	1	1	1	0.25	3	8
LOC419333	13	10	2	0	256.08	512.16	15	1	0.5	-Inf	1	-0.434782608695652	2	23
LOC419409	4	9	0	0	173.25	346.5	15	1	1	NA	1	NA	0	13
LOC419429	0	8	0	3	170.61	341.22	15	1	1	NA	1	0	3	8
LOC419584	1	1	1	0	21.12	42.24	15	1	1	-Inf	1	-0.5	1	2
LOC419741	9	6	3	1	103.29	206.58	15	1	1	-1	1	-0.15	4	15
LOC419830	4	2	0	1	57.09	114.18	15	1	0.428571428571429	1	1	0.666666666666667	1	6
LOC419851-PFKFB2	15	11	2	4	241.23	482.46	15	1	0.382801878630577	0.633333333333333	1	0.243589743589744	6	26
LOC420160	3	6	1	4	63.69	127.38	15	1	1	0.5	1	0.133333333333333	5	9
LOC420294	10	14	4	2	183.48	366.96	15	1	0.377777777777778	-1.8	1	-0.25	6	24
LOC420734	3	2	0	0	50.49	100.98	15	1	1	NA	1	NA	0	5
LOC420748	17	6	0	0	232.98	465.96	15	1	1	NA	1	NA	0	23
LOC420807	4	5	1	1	106.59	213.18	15	1	1	-0.25	1	-0.0555555555555556	2	9
LOC420992	6	8	2	3	154.11	308.22	15	1	1	0.111111111111111	1	0.0285714285714285	5	14
LOC421081	9	3	1	0	66.33	132.66	15	1	1	-Inf	1	-0.25	1	12
LOC421106	17	16	5	0	288.75	577.5	15	1	0.0611664295874822	-Inf	1	-0.484848484848485	5	33
LOC421108	9	13	0	3	229.02	458.04	15	1	0.28	1	1	0.409090909090909	3	22
LOC421195	50	35	2	3	684.09	1368.18	15	1	0.646494681094575	0.533333333333333	1	0.188235294117647	5	85
LOC421285	24	21	8	8	221.76	443.52	15	1	1	0.125	1	0.0333333333333333	16	45
LOC421502	18	6	1	0	147.51	295.02	15	1	1	-Inf	1	-0.25	1	24
LOC421584	5	4	2	0	181.5	363	15	1	0.490909090909091	-Inf	1	-0.444444444444444	2	9
LOC421690	6	5	1	1	160.05	320.1	15	1	1	0.166666666666667	1	0.0454545454545454	2	11
LOC421856	0	1	0	1	97.02	194.04	15	1	1	NA	1	0	1	1
LOC421892	9	9	1	1	172.92	345.84	15	1	1	0	1	0	2	18
LOC421965	2	9	1	0	158.4	316.8	15	1	0.25	-Inf	1	-0.818181818181818	1	11
LOC422106	3	5	3	2	28.71	57.42	15	1	0.592074592074592	-1.5	1	-0.225	5	8
LOC422147	3	0	1	0	56.76	113.52	15	1	1	NA	1	0	1	3
LOC422150	2	2	0	0	99.66	199.32	15	1	1	NA	1	NA	0	4
LOC422171	17	22	1	3	436.92	873.84	15	1	0.628069038165465	0.568627450980392	1	0.185897435897436	4	39
LOC422177	6	3	2	1	55.77	111.54	15	1	1	0	1	0	3	9
LOC422295	2	1	1	0	85.14	170.28	15	1	1	-Inf	1	-0.333333333333333	1	3
LOC422304	4	1	2	0	25.41	50.82	15	1	1	-Inf	1	-0.2	2	5
LOC422308	8	17	1	5	274.56	549.12	15	1	0.642337640112946	0.575	1	0.153333333333333	6	25
LOC422320	3	12	0	4	230.01	460.02	15	1	1	1	1	0.2	4	15
LOC422426	19	13	2	1	297.99	595.98	15	1	1	-0.368421052631579	1	-0.0729166666666666	3	32
LOC422442	2	4	1	0	60.06	120.12	15	1	0.428571428571428	-Inf	1	-0.666666666666667	1	6
LOC422643	12	7	0	0	159.06	318.12	15	1	1	NA	1	NA	0	19
LOC422901	7	5	1	0	123.75	247.5	15	1	1	-Inf	1	-0.416666666666667	1	12
LOC422926	5	13	2	3	231.66	463.32	15	1	0.621385479509049	-0.733333333333333	1	-0.122222222222222	5	18
LOC422928	6	5	2	0	67.98	135.96	15	1	0.487179487179487	-Inf	1	-0.454545454545455	2	11
LOC423110	5	12	2	2	136.29	272.58	15	1	0.574269005847953	-1.4	1	-0.205882352941176	4	17
LOC423240	0	3	0	0	67.98	135.96	15	1	1	NA	1	NA	0	3
LOC423277	0	2	0	1	42.57	85.14	15	1	1	NA	1	0	1	2
LOC423462	7	3	0	0	75.24	150.48	15	1	1	NA	1	NA	0	10
LOC423629	7	4	2	0	66.33	132.66	15	1	1	-Inf	1	-0.363636363636364	2	11
LOC423693	3	8	0	0	194.37	388.74	15	1	1	NA	1	NA	0	11
LOC423719	1	4	1	3	18.81	37.62	15	1	1	-0.333333333333333	1	-0.05	4	5
LOC423731	5	2	2	0	85.47	170.94	15	1	1	-Inf	1	-0.285714285714286	2	7
LOC423752	13	15	1	2	193.71	387.42	15	1	1	0.423076923076923	1	0.130952380952381	3	28
LOC423967	6	4	0	0	33	66	15	1	1	NA	1	NA	0	10
LOC424109	1	3	0	0	84.48	168.96	15	1	1	NA	1	NA	0	4
LOC424167	16	15	1	1	356.73	713.46	15	1	1	0.0625	1	0.0161290322580645	2	31
LOC424300	26	36	2	3	553.08	1106.16	15	1	1	0.0769230769230769	1	0.0193548387096774	5	62
LOC424430	5	6	2	3	95.37	190.74	15	1	1	0.2	1	0.0545454545454545	5	11
LOC424473	11	15	2	2	207.24	414.48	15	1	1	-0.363636363636364	1	-0.0769230769230769	4	26
LOC424748	14	7	4	1	167.31	334.62	15	1	1	-1	1	-0.133333333333333	5	21
LOC424918	2	0	0	0	13.53	27.06	15	1	1	NA	1	NA	0	2
LOC424919	3	4	2	2	88.11	176.22	15	1	1	-0.333333333333333	1	-0.0714285714285715	4	7
LOC425001	4	5	0	1	83.49	166.98	15	1	1	1	1	0.444444444444444	1	9
LOC425049	2	9	0	0	211.2	422.4	15	1	1	NA	1	NA	0	11
LOC425431-NES	3	2	1	0	30.36	60.72	15	1	1	-Inf	1	-0.4	1	5
LOC425470	12	4	1	1	140.25	280.5	15	1	0.490196078431373	0.666666666666667	1	0.25	2	16
LOC425795	0	19	0	3	139.26	278.52	15	1	1	NA	1	0	3	19
LOC426037	2	2	1	1	29.37	58.74	15	1	1	0	1	0	2	4
LOC426385	1	3	0	2	75.57	151.14	15	1	1	1	1	0.25	2	4
LOC426456	3	0	0	0	20.46	40.92	15	1	1	NA	1	NA	0	3
LOC426514	0	2	0	1	30.69	61.38	15	1	1	NA	1	0	1	2
LOC426710	7	4	1	1	44.88	89.76	15	1	1	0.428571428571429	1	0.136363636363636	2	11
LOC426743	5	1	3	1	41.91	83.82	15	1	1	0.4	1	0.0833333333333334	4	6
LOC426821	8	6	1	1	70.29	140.58	15	1	1	0.25	1	0.0714285714285714	2	14
