gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout
ENTPD8-ENTPD8L	0	0	3	5	458.37	916.74	15	2
EOGT	0	0	6	8	522.72	1045.44	15	2
EP400	0	0	7	12	1878.0300000000002	3756.0600000000004	15	2
EPB41	0	0	16	15	1125.63	2251.26	15	2
EPB41L1	0	0	4	1	1725.5700000000002	3451.1400000000003	15	2
EPB41L4A	0	0	4	3	662.97	1325.94	15	2
EPB41L5	0	0	5	1	743.1600000000001	1486.3200000000002	15	2
EPC2	0	0	3	6	839.19	1678.38	15	2
EPFIP1L	0	0	1	7	557.37	1114.74	15	2
EPG5	0	0	8	4	2508.6600000000003	5017.320000000001	15	2
EPHA10	0	0	5	17	1004.85	2009.7	15	2
EPHA2	0	0	2	6	781.11	1562.22	15	2
EPHA4	0	0	0	3	1298.22	2596.44	15	2
EPHA5	0	0	3	3	596.97	1193.94	15	2
EPHA8	0	0	5	12	1001.88	2003.76	15	2
EPHB1	0	0	4	14	1018.38	2036.76	15	2
EPHB2	0	0	2	13	944.7900000000001	1889.5800000000002	15	2
EPHB3	0	0	2	20	935.5500000000001	1871.1000000000001	15	2
EPN3	0	0	6	7	614.46	1228.92	15	2
EPS15	0	0	3	3	909.8100000000001	1819.6200000000001	15	2
EPS15L1	0	0	9	14	1241.46	2482.92	15	2
EPS8L2	0	0	2	4	729.63	1459.26	15	2
ERAL1	0	0	9	6	461.67	923.34	15	2
ERAP1	0	0	6	8	896.61	1793.22	15	2
ERBB4	0	0	0	2	518.76	1037.52	15	2
ERC2	0	0	1	1	231.66000000000003	463.32000000000005	15	2
ERCC3	0	0	2	7	773.19	1546.38	15	2
ERCC4	0	0	1	1	925.98	1851.96	15	2
ERCC6	0	0	8	7	1433.52	2867.04	15	2
ERCC6L	0	0	11	10	1328.91	2657.82	15	2
ERCC6L2	0	0	9	2	1585.65	3171.3	15	2
EREG	0	0	0	2	150.15	300.3	15	2
ERGIC3	0	0	1	3	379.83000000000004	759.6600000000001	15	2
ERI2	0	0	2	0	679.47	1358.94	15	2
ERICH3	0	0	20	8	1316.7	2633.4	15	2
ERLIN2	0	0	5	3	305.91	611.82	15	2
ERMN	0	0	4	6	246.18	492.36	15	2
ERMP1	0	0	3	2	778.8000000000001	1557.6000000000001	15	2
ERN1	0	0	1	2	964.26	1928.52	15	2
ERN2	0	0	5	21	922.6800000000001	1845.3600000000001	15	2
ERO1A	0	0	2	11	459.36	918.72	15	2
ERP29	0	0	1	3	248.49	496.98	15	2
ES1ML2	0	0	2	0	247.17000000000002	494.34000000000003	15	2
ESAM	0	0	1	3	231.66000000000003	463.32000000000005	15	2
ESPL1	0	0	16	10	2026.5300000000002	4053.0600000000004	15	2
ESPN	0	0	7	5	1073.49	2146.98	15	2
ESR2	0	0	2	5	562.32	1124.64	15	2
ESRP2	0	0	1	1	734.58	1469.16	15	2
ESRRB	0	0	1	7	425.04	850.08	15	2
ESYT3	0	0	3	9	840.51	1681.02	15	2
ETF1	0	0	0	3	405.24	810.48	15	2
ETFDH	0	0	0	2	613.8000000000001	1227.6000000000001	15	2
ETNK2	0	0	1	12	386.1	772.2	15	2
ETNPPL	0	0	0	2	502.92	1005.84	15	2
ETS1	0	0	2	6	437.58000000000004	875.1600000000001	15	2
ETV3	0	0	6	18	519.4200000000001	1038.8400000000001	15	2
ETV3L	0	0	4	4	141.24	282.48	15	2
ETV4	0	0	6	8	442.53000000000003	885.0600000000001	15	2
ETV5	0	0	2	12	472.23	944.46	15	2
EVA1B	0	0	2	5	151.8	303.6	15	2
EVA1CL	0	0	1	9	408.87	817.74	15	2
EVC	0	0	5	3	973.1700000000001	1946.3400000000001	15	2
EVC2	0	0	23	1	1249.38	2498.76	15	2
EVI5	0	0	1	4	971.19	1942.38	15	2
EVI5L	0	0	1	6	359.37	718.74	15	2
EVL	0	0	1	2	428.67	857.34	15	2
EVPL	0	0	14	27	2010.69	4021.38	15	2
EXD2	0	0	1	10	611.82	1223.64	15	2
EXD3	0	0	5	1	774.1800000000001	1548.3600000000001	15	2
EXFABP	0	0	0	2	471.90000000000003	943.8000000000001	15	2
EXOC3L	0	0	7	3	649.44	1298.88	15	2
EXOC3L1	0	0	5	14	746.46	1492.92	15	2
EXOC3L4	0	0	5	4	697.95	1395.9	15	2
EXOC6	0	0	1	1	831.6	1663.2	15	2
EXOC6B	0	0	1	1	556.38	1112.76	15	2
EXOC7	0	0	3	11	713.7900000000001	1427.5800000000002	15	2
EXOSC1	0	0	0	2	145.86	291.72	15	2
EXOSC10	0	0	4	7	895.95	1791.9	15	2
EXOSC2	0	0	0	2	269.28000000000003	538.5600000000001	15	2
EXOSC3	0	0	0	2	247.5	495	15	2
EXOSC6	0	0	1	3	196.35000000000002	392.70000000000005	15	2
EXOSC9	0	0	3	3	435.6	871.2	15	2
EXT2	0	0	4	4	694.98	1389.96	15	2
EXTL1	0	0	11	13	596.64	1193.28	15	2
EXTL2	0	0	1	3	328.68	657.36	15	2
EZH1	0	0	1	8	737.5500000000001	1475.1000000000001	15	2
F11	0	0	3	3	636.24	1272.48	15	2
F13B	0	0	4	0	84.48	168.96	15	2
F2	0	0	2	2	603.9	1207.8	15	2
F2RL1	0	0	0	3	388.08000000000004	776.1600000000001	15	2
F2RL3	0	0	7	3	385.11	770.22	15	2
F3	0	0	0	2	281.16	562.32	15	2
F8	0	0	26	30	2175.03	4350.06	15	2
F8A3	0	0	2	0	100.98	201.96	15	2
F9	0	0	0	2	463.32000000000005	926.6400000000001	15	2
FAAH	0	0	3	5	571.23	1142.46	15	2
FAAH2	0	0	3	8	521.73	1043.46	15	2
FAAP100	0	0	11	19	859.6500000000001	1719.3000000000002	15	2
FAAP24	0	0	2	0	213.84	427.68	15	2
FABP2	0	0	3	0	131.67000000000002	263.34000000000003	15	2
FABP3	0	0	1	2	132.66	265.32	15	2
FADS1L1	0	0	3	1	444.51000000000005	889.0200000000001	15	2
FADS1L2	0	0	4	3	466.29	932.58	15	2
FADS2	0	0	0	2	492.69	985.38	15	2
FADS6	0	0	4	7	411.84000000000003	823.6800000000001	15	2
FAF1	0	0	1	5	682.11	1364.22	15	2
FAF2	0	0	0	2	396.99	793.98	15	2
FAH	0	0	2	3	415.8	831.6	15	2
FAIM2	0	0	0	2	308.88	617.76	15	2
FAM102B-LOC429054	0	0	2	3	350.46000000000004	700.9200000000001	15	2
FAM107A	0	0	5	2	213.84	427.68	15	2
FAM109A	0	0	6	12	257.40000000000003	514.8000000000001	15	2
FAM110A	0	0	9	11	325.71000000000004	651.4200000000001	15	2
FAM114A1	0	0	3	3	557.37	1114.74	15	2
FAM114A2	0	0	2	2	495.99	991.98	15	2
FAM117A	0	0	8	13	414.48	828.96	15	2
FAM117B	0	0	0	2	342.54	685.08	15	2
FAM120A	0	0	1	2	1128.6000000000001	2257.2000000000003	15	2
FAM122A	0	0	0	2	273.24	546.48	15	2
FAM124B	0	0	9	11	434.28000000000003	868.5600000000001	15	2
FAM126B	0	0	1	3	582.12	1164.24	15	2
FAM129A	0	0	9	6	1099.56	2199.12	15	2
FAM129B	0	0	4	14	712.47	1424.94	15	2
FAM131A	0	0	2	11	294.03000000000003	588.0600000000001	15	2
FAM134C	0	0	3	8	450.78000000000003	901.5600000000001	15	2
FAM136A	0	0	1	7	137.61	275.22	15	2
FAM13B	0	0	3	6	924.6600000000001	1849.3200000000002	15	2
FAM13C	0	0	4	0	965.58	1931.16	15	2
FAM149B1	0	0	7	4	585.09	1170.18	15	2
FAM160B1	0	0	1	6	758.34	1516.68	15	2
FAM161B	0	0	4	2	537.57	1075.14	15	2
FAM163A	0	0	0	2	145.20000000000002	290.40000000000003	15	2
FAM163B	0	0	2	5	159.39000000000001	318.78000000000003	15	2
FAM166A	0	0	4	7	315.81	631.62	15	2
FAM167B	0	0	2	2	180.18	360.36	15	2
FAM169A	0	0	1	3	538.89	1077.78	15	2
FAM169B	0	0	1	1	288.09000000000003	576.1800000000001	15	2
FAM171B	0	0	2	1	752.4000000000001	1504.8000000000002	15	2
FAM172A	0	0	0	2	205.92000000000002	411.84000000000003	15	2
FAM175A	0	0	2	3	374.22	748.44	15	2
FAM175B	0	0	3	4	410.85	821.7	15	2
FAM177A1	0	0	1	1	211.86	423.72	15	2
FAM179B	0	0	11	18	1494.24	2988.48	15	2
FAM180B	0	0	0	2	195.03	390.06	15	2
FAM181A	0	0	2	7	287.1	574.2	15	2
FAM184B	0	0	2	1	686.07	1372.14	15	2
FAM187A	0	0	3	2	246.51000000000002	493.02000000000004	15	2
FAM189A1	0	0	5	3	520.74	1041.48	15	2
FAM189A2	0	0	3	0	449.79	899.58	15	2
FAM193A	0	0	7	6	1502.16	3004.32	15	2
FAM193B	0	0	7	22	880.44	1760.88	15	2
FAM194A	0	0	4	6	494.01000000000005	988.0200000000001	15	2
FAM195A	0	0	2	1	125.4	250.8	15	2
FAM196A	0	0	5	7	453.42	906.84	15	2
FAM198B	0	0	1	1	540.87	1081.74	15	2
FAM199X	0	0	1	2	371.91	743.82	15	2
FAM204A	0	0	2	2	235.29000000000002	470.58000000000004	15	2
FAM208A	0	0	7	2	1621.95	3243.9	15	2
FAM20A	0	0	4	10	403.26	806.52	15	2
FAM20C	0	0	0	2	457.71000000000004	915.4200000000001	15	2
FAM212B	0	0	1	1	317.79	635.58	15	2
FAM214A	0	0	8	7	978.12	1956.24	15	2
FAM214B	0	0	3	11	593.01	1186.02	15	2
FAM217B	0	0	3	2	1021.0200000000001	2042.0400000000002	15	2
FAM219B	0	0	5	5	153.78	307.56	15	2
FAM222A	0	0	3	5	469.26000000000005	938.5200000000001	15	2
FAM222B	0	0	3	1	449.13	898.26	15	2
FAM32A	0	0	0	2	111.87	223.74	15	2
FAM35A	0	0	5	2	889.0200000000001	1778.0400000000002	15	2
FAM3D	0	0	1	1	224.73000000000002	449.46000000000004	15	2
FAM43B	0	0	1	6	297.99	595.98	15	2
FAM45A	0	0	1	1	351.45	702.9	15	2
FAM46B	0	0	1	4	400.95000000000005	801.9000000000001	15	2
FAM49AL	0	0	0	2	324.39000000000004	648.7800000000001	15	2
FAM53A	0	0	0	3	415.8	831.6	15	2
FAM53B	0	0	6	3	401.94	803.88	15	2
FAM57A	0	0	2	2	259.38	518.76	15	2
FAM63A	0	0	4	3	474.21000000000004	948.4200000000001	15	2
FAM64A	0	0	2	0	297	594	15	2
FAM65A	0	0	13	12	1096.92	2193.84	15	2
FAM65C	0	0	2	3	933.57	1867.14	15	2
FAM69A	0	0	0	2	424.05	848.1	15	2
FAM69B	0	0	5	5	426.03000000000003	852.0600000000001	15	2
FAM72A	0	0	0	2	128.70000000000002	257.40000000000003	15	2
FAM76A	0	0	0	5	278.19	556.38	15	2
FAM78A	0	0	5	7	340.56	681.12	15	2
FAM78B	0	0	0	4	239.91000000000003	479.82000000000005	15	2
FAM83C	0	0	1	6	682.11	1364.22	15	2
FAM83D	0	0	10	9	942.1500000000001	1884.3000000000002	15	2
FAM83G	0	0	4	19	746.46	1492.92	15	2
FAM96A	0	0	0	2	156.42000000000002	312.84000000000003	15	2
FAN1	0	0	10	15	1024.65	2049.3	15	2
FANCA	0	0	17	22	1420.65	2841.3	15	2
FANCC	0	0	1	1	411.18	822.36	15	2
FANCD2	0	0	19	37	1439.46	2878.92	15	2
FANCE	0	0	9	18	522.72	1045.44	15	2
FANCF	0	0	2	0	286.11	572.22	15	2
FANCG	0	0	12	9	641.52	1283.04	15	2
FANCI	0	0	6	10	1330.5600000000002	2661.1200000000003	15	2
FANCM	0	0	20	20	1751.64	3503.28	15	2
FAP	0	0	2	3	752.4000000000001	1504.8000000000002	15	2
FAR1	0	0	1	3	510.84000000000003	1021.6800000000001	15	2
FARP2	0	0	5	4	1389.96	2779.92	15	2
FARSB	0	0	1	4	584.1	1168.2	15	2
FAS	0	0	0	2	399.3	798.6	15	2
FASLG	0	0	3	3	266.31	532.62	15	2
FASN	0	0	3	5	2487.87	4975.74	15	2
FASTKD1	0	0	2	3	800.9100000000001	1601.8200000000002	15	2
FASTKD2	0	0	2	3	616.77	1233.54	15	2
FAT1	0	0	9	16	4545.09	9090.18	15	2
FAT2	0	0	37	52	4355.01	8710.02	15	2
FAT4	0	0	15	19	2642.31	5284.62	15	2
FAXDC2	0	0	3	2	330.66	661.32	15	2
FBLIM1	0	0	6	9	334.62	669.24	15	2
FBLN2	0	0	4	7	759.33	1518.66	15	2
FBLN5	0	0	2	3	440.55	881.1	15	2
FBN3	0	0	8	27	2921.1600000000003	5842.320000000001	15	2
FBP2	0	0	1	1	319.77000000000004	639.5400000000001	15	2
FBRSL1	0	0	0	4	954.36	1908.72	15	2
FBXL18	0	0	8	12	776.1600000000001	1552.3200000000002	15	2
FBXL21	0	0	1	1	427.68	855.36	15	2
FBXL5	0	0	4	1	745.47	1490.94	15	2
FBXL8	0	0	4	2	376.20000000000005	752.4000000000001	15	2
FBXO2	0	0	2	6	245.52	491.04	15	2
FBXO21	0	0	0	4	594.99	1189.98	15	2
FBXO22	0	0	1	2	390.06	780.12	15	2
FBXO3	0	0	0	2	412.5	825	15	2
FBXO31	0	0	3	7	555.0600000000001	1110.1200000000001	15	2
FBXO33	0	0	1	5	414.48	828.96	15	2
FBXO34	0	0	7	11	742.5	1485	15	2
FBXO38	0	0	0	2	1176.45	2352.9	15	2
FBXO4	0	0	0	3	304.92	609.84	15	2
FBXO41	0	0	3	21	771.87	1543.74	15	2
FBXO42	0	0	1	1	265.65000000000003	531.3000000000001	15	2
FBXO45	0	0	1	4	237.60000000000002	475.20000000000005	15	2
FBXO47	0	0	1	1	449.46000000000004	898.9200000000001	15	2
FBXO6	0	0	2	4	252.45000000000002	504.90000000000003	15	2
FBXW11	0	0	0	5	509.85	1019.7	15	2
FBXW4	0	0	3	2	371.25	742.5	15	2
FBXW5	0	0	0	2	559.6800000000001	1119.3600000000001	15	2
FBXW7	0	0	0	3	561.6600000000001	1123.3200000000002	15	2
FBXW8	0	0	3	5	590.0400000000001	1180.0800000000002	15	2
FCER2	0	0	7	6	306.90000000000003	613.8000000000001	15	2
FCGBP	0	0	5	5	2506.35	5012.7	15	2
FCGBPL	0	0	51	73	2640	5280	15	2
FCN2-LOC112531347	0	0	2	0	210.54000000000002	421.08000000000004	15	2
FDXR	0	0	3	8	443.52000000000004	887.0400000000001	15	2
FEM1A	0	0	2	12	642.84	1285.68	15	2
FEM1B	0	0	2	8	598.2900000000001	1196.5800000000002	15	2
FEM1C	0	0	0	3	611.82	1223.64	15	2
FEN1	0	0	1	6	377.52000000000004	755.0400000000001	15	2
FER1L4	0	0	14	13	1512.72	3025.44	15	2
FERMT2	0	0	2	8	746.7900000000001	1493.5800000000002	15	2
FETUB	0	0	8	3	438.57	877.14	15	2
FEV	0	0	0	4	210.87	421.74	15	2
FEZ1	0	0	3	0	393.03000000000003	786.0600000000001	15	2
FEZF2	0	0	1	3	381.48	762.96	15	2
FFAR4	0	0	0	2	351.45	702.9	15	2
FGA	0	0	0	2	755.37	1510.74	15	2
FGB	0	0	0	3	476.19	952.38	15	2
FGD5	0	0	5	7	1787.28	3574.56	15	2
FGF1	0	0	0	4	154.44	308.88	15	2
FGF12	0	0	4	1	308.88	617.76	15	2
FGF18	0	0	1	1	225.72	451.44	15	2
FGF19	0	0	0	2	178.86	357.72	15	2
FGF22	0	0	0	2	98.67	197.34	15	2
FGF4	0	0	0	2	177.21	354.42	15	2
FGF5	0	0	3	4	249.81	499.62	15	2
FGF8	0	0	1	4	212.85000000000002	425.70000000000005	15	2
FGFBP1	0	0	2	5	236.61	473.22	15	2
FGFBP2	0	0	0	2	206.91	413.82	15	2
FGFBP3	0	0	1	2	33.99	67.98	15	2
FGFR1	0	0	1	13	812.7900000000001	1625.5800000000002	15	2
FGFR2	0	0	2	9	832.59	1665.18	15	2
FGFR3	0	0	4	2	763.95	1527.9	15	2
FGFR4	0	0	4	19	771.5400000000001	1543.0800000000002	15	2
FGFRL1	0	0	1	5	384.12	768.24	15	2
FGG	0	0	1	1	430.65000000000003	861.3000000000001	15	2
FGGY	0	0	2	1	546.48	1092.96	15	2
FGR	0	0	3	16	527.6700000000001	1055.3400000000001	15	2
FHAD1-LOC112529958	0	0	22	17	1253.3400000000001	2506.6800000000003	15	2
FHDC1	0	0	6	7	1124.31	2248.62	15	2
FHL1	0	0	2	2	326.7	653.4	15	2
FHL3	0	0	0	4	277.2	554.4	15	2
FIBCD1	0	0	4	9	456.39000000000004	912.7800000000001	15	2
FICD	0	0	1	4	355.08000000000004	710.1600000000001	15	2
FIGNL2	0	0	5	24	633.9300000000001	1267.8600000000001	15	2
FIP1L1	0	0	3	0	549.45	1098.9	15	2
FKBP10	0	0	2	7	530.97	1061.94	15	2
FKBP11	0	0	1	3	164.34	328.68	15	2
FKBP15	0	0	8	18	1237.8300000000002	2475.6600000000003	15	2
FKBP5	0	0	1	9	453.42	906.84	15	2
FKBP6	0	0	2	1	268.29	536.58	15	2
FKBP8	0	0	4	11	380.49	760.98	15	2
FLAD1	0	0	8	14	470.25	940.5	15	2
FLCN	0	0	0	2	863.2800000000001	1726.5600000000002	15	2
FLII	0	0	11	35	1231.56	2463.12	15	2
FLNB	0	0	9	16	2600.73	5201.46	15	2
FLOT1	0	0	0	9	413.49	826.98	15	2
FLOT2	0	0	1	7	424.71000000000004	849.4200000000001	15	2
FLRT2	0	0	1	5	655.38	1310.76	15	2
FLT4	0	0	3	12	1348.05	2696.1	15	2
FLVCR2	0	0	3	3	450.45000000000005	900.9000000000001	15	2
FMN1	0	0	3	2	1093.95	2187.9	15	2
FMNL1	0	0	6	8	936.5400000000001	1873.0800000000002	15	2
FMO3	0	0	9	6	522.72	1045.44	15	2
FMO5	0	0	8	4	146.19	292.38	15	2
FMOD	0	0	2	6	376.86	753.72	15	2
FN1	0	0	2	13	2457.1800000000003	4914.360000000001	15	2
FN3K	0	0	3	3	306.90000000000003	613.8000000000001	15	2
FN3KRP	0	0	3	1	306.90000000000003	613.8000000000001	15	2
FNBP1	0	0	3	7	680.46	1360.92	15	2
FNBP4	0	0	8	17	900.9000000000001	1801.8000000000002	15	2
FNDC10	0	0	2	2	213.84	427.68	15	2
FNDC3B	0	0	3	12	1135.2	2270.4	15	2
FNDC7	0	0	6	0	589.0500000000001	1178.1000000000001	15	2
FNIP1	0	0	6	10	1105.8300000000002	2211.6600000000003	15	2
FNIP2	0	0	5	3	1128.6000000000001	2257.2000000000003	15	2
FNTA	0	0	3	2	292.71000000000004	585.4200000000001	15	2
FOCAD	0	0	7	7	1752.96	3505.92	15	2
FOPNL	0	0	3	1	174.24	348.48	15	2
FOS	0	0	0	2	338.91	677.82	15	2
FOXA1	0	0	0	2	440.55	881.1	15	2
FOXD3	0	0	0	3	263.01	526.02	15	2
FOXE3	0	0	3	7	387.09000000000003	774.1800000000001	15	2
FOXG1	0	0	1	1	436.92	873.84	15	2
FOXI1	0	0	0	3	372.24	744.48	15	2
FOXI2	0	0	0	2	131.67000000000002	263.34000000000003	15	2
FOXI3	0	0	1	2	272.25	544.5	15	2
FOXJ1	0	0	5	16	428.34000000000003	856.6800000000001	15	2
FOXK1	0	0	3	9	629.64	1259.28	15	2
FOXK2	0	0	2	4	795.96	1591.92	15	2
FOXN1	0	0	4	6	649.44	1298.88	15	2
FOXN4	0	0	7	6	511.83000000000004	1023.6600000000001	15	2
FOXO4	0	0	2	2	410.85	821.7	15	2
FOXP1	0	0	1	2	636.57	1273.14	15	2
FOXP4L	0	0	1	5	646.8000000000001	1293.6000000000001	15	2
FPGT	0	0	5	4	560.34	1120.68	15	2
FRA10AC1	0	0	3	2	315.81	631.62	15	2
FRAS1	0	0	26	28	3944.1600000000003	7888.320000000001	15	2
FREM1	0	0	6	3	1870.77	3741.54	15	2
FREM3	0	0	9	7	1470.48	2940.96	15	2
FRG1	0	0	0	2	254.43	508.86	15	2
FRMD3	0	0	2	0	302.28000000000003	604.5600000000001	15	2
FRMD4B	0	0	6	11	1025.64	2051.28	15	2
FRMD5	0	0	4	10	538.5600000000001	1077.1200000000001	15	2
FRMD6	0	0	3	11	604.89	1209.78	15	2
FRMD7	0	0	13	5	686.07	1372.14	15	2
FRMPD1	0	0	10	8	1548.3600000000001	3096.7200000000003	15	2
FRMPD2	0	0	14	14	2071.08	4142.16	15	2
FRMPD3	0	0	12	22	1673.76	3347.52	15	2
FRRS1	0	0	7	4	594.6600000000001	1189.3200000000002	15	2
FRS3	0	0	2	6	474.54	949.08	15	2
FRYL	0	0	3	6	3011.25	6022.5	15	2
FRZB	0	0	2	4	285.45	570.9	15	2
FSCN1	0	0	1	8	484.77000000000004	969.5400000000001	15	2
FSCN2	0	0	7	10	481.14000000000004	962.2800000000001	15	2
FSD2	0	0	4	1	777.1500000000001	1554.3000000000002	15	2
FSHB	0	0	2	2	130.68	261.36	15	2
FSTL3	0	0	0	6	229.68	459.36	15	2
FSTL4	0	0	10	6	589.71	1179.42	15	2
FSTL5	0	0	3	1	618.09	1236.18	15	2
FTCD	0	0	3	5	536.58	1073.16	15	2
FTL	0	0	1	1	248.82000000000002	497.64000000000004	15	2
FTO	0	0	1	2	557.7	1115.4	15	2
FTSJ3	0	0	2	3	822.69	1645.38	15	2
FUBP3	0	0	1	1	541.53	1083.06	15	2
FUK	0	0	1	1	341.55	683.1	15	2
FUNDC2	0	0	2	0	144.54000000000002	289.08000000000004	15	2
FUT10	0	0	1	1	457.71000000000004	915.4200000000001	15	2
FUT11	0	0	1	4	446.16	892.32	15	2
FUT7	0	0	0	2	344.52000000000004	689.0400000000001	15	2
FUT8	0	0	1	1	276.54	553.08	15	2
FXR1	0	0	0	3	654.39	1308.78	15	2
FXYD6	0	0	1	3	293.04	586.08	15	2
FYB	0	0	1	2	866.9100000000001	1733.8200000000002	15	2
FYTTD1	0	0	4	0	312.84000000000003	625.6800000000001	15	2
FYTTD1L	0	0	6	1	282.81	565.62	15	2
FZD10	0	0	1	2	580.14	1160.28	15	2
FZD5	0	0	0	2	523.71	1047.42	15	2
FZD7	0	0	0	3	561.6600000000001	1123.3200000000002	15	2
FZR1	0	0	0	8	489.06	978.12	15	2
G3BP1	0	0	0	2	461.34000000000003	922.6800000000001	15	2
G3BP2	0	0	0	7	445.5	891	15	2
G6PC	0	0	6	11	355.41	710.82	15	2
G6PC2	0	0	1	1	352.44	704.88	15	2
GAA	0	0	15	22	795.96	1591.92	15	2
GAAGSD	0	0	6	12	942.8100000000001	1885.6200000000001	15	2
GAB3	0	0	2	9	592.02	1184.04	15	2
GABPB1	0	0	0	2	380.16	760.32	15	2
GABPB2	0	0	0	2	405.90000000000003	811.8000000000001	15	2
GABRA1	0	0	1	3	487.41	974.82	15	2
GABRA3	0	0	0	4	469.26000000000005	938.5200000000001	15	2
GABRA6	0	0	1	3	419.43	838.86	15	2
GABRD	0	0	0	2	447.48	894.96	15	2
GABRG1	0	0	6	1	769.23	1538.46	15	2
GABRP	0	0	2	3	441.54	883.08	15	2
GAD1	0	0	0	3	585.09	1170.18	15	2
GADD45B	0	0	0	3	131.34	262.68	15	2
GADD45G	0	0	6	1	145.20000000000002	290.40000000000003	15	2
GAK	0	0	4	3	1062.27	2124.54	15	2
GAL3ST2	0	0	2	3	465.3	930.6	15	2
GAL3ST4	0	0	6	7	648.45	1296.9	15	2
GALC	0	0	4	1	632.2800000000001	1264.5600000000002	15	2
GALE	0	0	1	1	331.65000000000003	663.3000000000001	15	2
GALK1	0	0	9	4	387.09000000000003	774.1800000000001	15	2
GALK2	0	0	2	1	454.41	908.82	15	2
GALNT10	0	0	1	3	556.38	1112.76	15	2
GALNT13	0	0	3	7	564.96	1129.92	15	2
GALNT16	0	0	3	2	554.07	1108.14	15	2
GALNT5	0	0	3	7	451.77000000000004	903.5400000000001	15	2
GALNT9	0	0	0	8	726.33	1452.66	15	2
GALR1L	0	0	4	4	465.96000000000004	931.9200000000001	15	2
GALR2	0	0	6	6	368.28000000000003	736.5600000000001	15	2
GALT	0	0	4	4	287.43	574.86	15	2
GAMT	0	0	1	4	235.62	471.24	15	2
GANC	0	0	3	3	721.71	1443.42	15	2
GAPVD1	0	0	2	13	1399.53	2799.06	15	2
GAR1	0	0	1	4	211.20000000000002	422.40000000000003	15	2
GARNL3	0	0	26	21	971.5200000000001	1943.0400000000002	15	2
GAS2L1	0	0	5	6	208.56	417.12	15	2
GAS2L2	0	0	7	2	219.78	439.56	15	2
GASTL	0	0	4	8	385.11	770.22	15	2
GATA5	0	0	1	2	177.87	355.74	15	2
GATB	0	0	2	1	518.1	1036.2	15	2
GATSL2	0	0	1	5	353.43	706.86	15	2
GBA2	0	0	9	12	852.0600000000001	1704.1200000000001	15	2
GBAS	0	0	0	2	282.15000000000003	564.3000000000001	15	2
GBF1	0	0	2	16	1792.89	3585.78	15	2
GBGT1	0	0	4	1	338.58000000000004	677.1600000000001	15	2
GBP7-LOC112531454-LOC112531455	0	0	3	1	607.53	1215.06	15	2
GBX2	0	0	3	2	342.54	685.08	15	2
GC	0	0	0	4	480.15000000000003	960.3000000000001	15	2
GCGR	0	0	4	7	494.01000000000005	988.0200000000001	15	2
GCH1	0	0	1	2	232.65	465.3	15	2
GCHFR	0	0	2	0	82.17	164.34	15	2
GCLM	0	0	2	1	268.95	537.9	15	2
GCNA	0	0	12	4	504.57000000000005	1009.1400000000001	15	2
GCNT3	0	0	1	4	425.70000000000005	851.4000000000001	15	2
GCNT4	0	0	2	2	448.14000000000004	896.2800000000001	15	2
GCNT7	0	0	4	0	396.99	793.98	15	2
GCSH	0	0	0	4	161.37	322.74	15	2
GDAP1L1	0	0	3	3	364.32	728.64	15	2
GDF10	0	0	2	5	451.44	902.88	15	2
GDF15	0	0	9	16	365.31	730.62	15	2
GDF2	0	0	5	5	424.71000000000004	849.4200000000001	15	2
GDF3	0	0	6	7	369.27000000000004	738.5400000000001	15	2
GDF5	0	0	2	3	495.99	991.98	15	2
GDF9	0	0	2	8	455.40000000000003	910.8000000000001	15	2
GDPD2	0	0	5	2	534.27	1068.54	15	2
GDPGP1	0	0	4	8	250.8	501.6	15	2
GEMIN2	0	0	2	2	261.36	522.72	15	2
GEMIN4	0	0	22	21	1037.19	2074.38	15	2
GEMIN5	0	0	11	7	1514.7	3029.4	15	2
GEMIN7-TBCB	0	0	1	3	92.4	184.8	15	2
GET4	0	0	0	2	324.72	649.44	15	2
GFAP	0	0	4	5	429.66	859.32	15	2
GFER	0	0	1	3	190.08	380.16	15	2
GFI1	0	0	2	3	401.94	803.88	15	2
GFI1B	0	0	3	2	332.64000000000004	665.2800000000001	15	2
GFM1	0	0	5	11	732.6	1465.2	15	2
GFM2	0	0	4	3	755.0400000000001	1510.0800000000002	15	2
GFOD2	0	0	1	4	382.14000000000004	764.2800000000001	15	2
GFPT2	0	0	0	2	676.1700000000001	1352.3400000000001	15	2
GFRA1	0	0	1	2	362.34000000000003	724.6800000000001	15	2
GFRA2	0	0	5	12	460.35	920.7	15	2
GFRA3	0	0	0	2	404.58000000000004	809.1600000000001	15	2
GFRA4	0	0	2	13	427.68	855.36	15	2
GGA2	0	0	10	11	996.9300000000001	1993.8600000000001	15	2
GGA3	0	0	6	2	747.45	1494.9	15	2
GGNBP2	0	0	2	2	730.62	1461.24	15	2
GGT7	0	0	1	1	628.98	1257.96	15	2
GHITM	0	0	3	1	343.53000000000003	687.0600000000001	15	2
GHRH	0	0	1	1	168.3	336.6	15	2
GHRL	0	0	3	0	115.83000000000001	231.66000000000003	15	2
GHSR	0	0	0	3	349.47	698.94	15	2
GID4	0	0	2	4	211.86	423.72	15	2
GID8	0	0	0	4	226.71	453.42	15	2
GIF	0	0	8	19	420.09000000000003	840.1800000000001	15	2
GIMD1	0	0	3	1	219.78	439.56	15	2
GIN1	0	0	2	1	521.07	1042.14	15	2
