gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout	mk_pval	alpha	mk_pval_fdr	dos	total_poly	total_div	SnIPRE.lbound	SnIPRE.ubound	SnIPRE.class	SnIPRE.est	SnIPRE.Rlbound	SnIPRE.Rubound	SnIPRE.tau	SnIPRE.theta	SnIPRE.Rclass	SnIPRE.Rest	SnIPRE.gamma	SnIPRE.f	SnIPRE.f.lb	SnIPRE.f.ub	SnIPRE.f.class
COL4A3	0	0	17	15	1664.19	3328.38	15	2	1	NA	1	NA	32	0	-3.35567344967547	0.136214275176343	neut	-1.60972958724957	-1.32140140860089	-0.125183492856811	-0.562203238534684	0.00224209552570927	neg	-0.723292450728851	-2.82280083417605	0.485146846572757	0.266754465366158	0.88233306903302	neg
COL4A3BP	0	0	0	2	613.47	1226.94	15	2	1	NA	1	NA	2	0	-4.58741238547876	-9.55218235740851e-05	neg	-2.29375395365117	-2.51926128413591	-0.458493263274381	-0.557795152483404	0.00103448550319397	neg	-1.48887727370514	-4.20384353625575	0.700385964895741	0.249942869999042	1.96255623271849	neut
COL4A4	0	0	11	9	1662.21	3324.42	15	2	1	NA	1	NA	20	0	-3.54178895296637	0.044983034280029	neut	-1.74840295934317	-1.46144889433984	-0.0752841244671644	-0.560251787963763	0.00149708742461	neg	-0.768366509403502	-3.06939123997591	0.46376727125428	0.231898659680027	0.927474450186902	neg
COL4A5	0	0	2	6	1672.77	3345.54	15	2	1	NA	1	NA	8	0	-4.38574372783752	-0.313679428357974	neg	-2.34971157809775	-2.34427045253763	-0.584826664603319	-0.559734110718543	0.000968878620241129	neg	-1.46454855857048	-4.34230711160521	0.735357442917802	0.305093636226332	1.77235076329652	neut
COL4A6	0	0	7	14	1690.26	3380.52	15	2	1	NA	1	NA	21	0	-4.00464554116353	-0.129630101619701	neg	-2.06713782139161	-2.04215000793651	-0.617865327282667	-0.562652713658967	0.00192119186306019	neg	-1.33000766760959	-3.69178251033213	0.745428681965775	0.365706056292662	1.51943937836088	neut
COL5A1	0	0	1	20	1781.01	3562.02	15	2	1	NA	1	NA	21	0	-4.80449987265962	-0.500972741648135	neg	-2.65273630715388	-3.02315746726753	-1.41079461147098	-0.564647681335424	0.00230325778803144	neg	-2.21697603936926	-5.2022393043004	0.397737559446194	0.17761313736484	0.89060685603634	neg
COL5A2	0	0	0	7	1450.02	2900.04	15	2	1	NA	1	NA	7	0	-4.73109006214637	-0.403777428142629	neg	-2.5674337451445	-2.76255561962909	-0.899490759900199	-0.561429202541302	0.0011032037994325	neg	-1.83102318976465	-4.93894020525145	0.56212998565609	0.221454516304372	1.42693516424771	neut
COL6A1	0	0	9	22	1009.47	2018.94	15	2	1	NA	1	NA	31	0	-3.92812687417359	0.152842213089601	neut	-1.887642330542	-2.12013906709365	-0.814333301393025	-0.564559399130192	0.0045960301419764	neg	-1.46723618424334	-3.33012876256008	0.230560598668555	0.120013757939246	0.442933476112211	neg
COL6A2	0	0	0	5	902.88	1805.76	15	2	1	NA	1	NA	5	0	-4.6631831714942	-0.177287280688873	neg	-2.42023522609154	-2.68494927929482	-0.737542565372206	-0.560827974219999	0.00125312138570612	neg	-1.71124592233351	-4.5249074667529	0.592757558687244	0.223874023860647	1.56947633987236	neut
COL6A3	0	0	7	11	3145.89	6291.78	15	2	1	NA	1	NA	18	0	-4.03554001463524	-0.429779121775032	neg	-2.23265956820514	-1.92852442512638	-0.496047300990286	-0.560611689770796	0.000936953248742756	neg	-1.21228586305833	-4.05854393147487	0.899537787967453	0.439502698249347	1.84109865505868	neut
COL8A2	0	0	3	15	688.05	1376.1	15	2	1	NA	1	NA	18	0	-4.35520074992719	0.110286744882804	neut	-2.12245700252219	-2.59419650054462	-0.972892778603959	-0.564547436769355	0.00417290812362532	neg	-1.78354463957429	-3.81036395717335	0.168035726567611	0.0747056167299545	0.377988680361588	neg
COL9A2	0	0	5	18	449.46	898.92	15	2	1	NA	1	NA	23	0	-4.11821774729175	0.401424375586002	neut	-1.85839668585287	-2.4307957382584	-0.913428052751687	-0.565123750731101	0.00747041027544572	neg	-1.67211189550504	-3.27408282015852	0.187850526572747	0.0879747224088609	0.401144165562312	neg
COL9A3	0	0	1	7	669.24	1338.48	15	2	1	NA	1	NA	8	0	-4.49355809312372	0.0354423885254693	neut	-2.22905785229913	-2.59676805709946	-0.727583196637475	-0.562431174212339	0.00207312259582455	neg	-1.66217562686847	-4.05015821614772	0.189702716934461	0.0745137340487223	0.483069939804518	neg
COLCA2	0	0	1	5	236.61	473.22	15	2	1	NA	1	NA	6	0	-4.36540436244091	0.468708906647402	neut	-1.94834772789676	-2.51528828530342	-0.502108318555117	-0.562710997773392	0.00328668479333313	neg	-1.50869830192927	-3.4488461894399	0.221197210323183	0.0808395647514755	0.605251768486011	neg
COLGALT2	0	0	2	2	569.58	1139.16	15	2	1	NA	1	NA	4	0	-4.16694678967097	0.230976141673243	neut	-1.96798532399886	-2.10447146873151	-0.150211494609693	-0.557061132588683	0.00127512479646521	neg	-1.1273414816706	-3.48799517090765	0.323893035880267	0.121908639580982	0.860524974452464	neg
COMMD4	0	0	1	6	197.01	394.02	15	2	1	NA	1	NA	7	0	-4.36634237433197	0.524759753686941	neut	-1.92079131032251	-2.58193584247328	-0.577757515697719	-0.563604400450259	0.00429932067890581	neg	-1.5798466790855	-3.39453575999392	0.206006601684765	0.0756272726102521	0.561144218687423	neg
COMMD7	0	0	1	1	171.27	342.54	15	2	1	NA	1	NA	2	0	-4.28255971476738	0.597621616547357	neut	-1.84246904911001	-2.2307816362039	-0.0741158326140021	-0.557581810148023	0.00180937489925484	neg	-1.15244873440895	-3.24386922491595	0.315862111880716	0.107444295443603	0.928558536995715	neg
COMMD9	0	0	3	4	197.01	394.02	15	2	1	NA	1	NA	7	0	-3.93406181563411	0.759916242922327	neut	-1.58707278635589	-2.04554224035094	-0.100188174832727	-0.561473777782666	0.00366192283211615	neg	-1.07286520759183	-2.78353598406518	0.342027031129901	0.129307384239562	0.904663774459227	neg
COMT	0	0	2	2	281.16	562.32	15	2	1	NA	1	NA	4	0	-4.10722903499358	0.53529264733551	neut	-1.78596819382904	-2.09570485062717	-0.0711002275984096	-0.558444531409623	0.00194624666691988	neg	-1.08340253911279	-3.13825736956866	0.338441897247733	0.122981913523132	0.931362646119982	neg
COMTD1	0	0	2	1	258.39	516.78	15	2	1	NA	1	NA	3	0	-4.07476080191739	0.574060100379904	neut	-1.75035035076874	-2.01499184984973	0.0483493234543514	-0.556486293129273	0.00168184754440039	neut	-0.98332126319769	-3.07293127907793	0.374068376589353	0.133318133299425	1.04951326204659	neut
COPA	0	0	3	9	1212.75	2425.5	15	2	1	NA	1	NA	12	0	-4.28321479104878	-0.113429801805543	neg	-2.19832229642716	-2.33472042742829	-0.658887028417295	-0.561963368733136	0.00168596181168674	neg	-1.49680372792279	-3.97938630098845	0.666924816593701	0.288516304612745	1.54162787717722	neut
COPB1	0	0	13	15	1093.95	2187.9	15	2	1	NA	1	NA	28	0	-3.49663696829872	0.26948767234671	neut	-1.613574647976	-1.55890650585317	-0.280263727403756	-0.562947609244131	0.00316451221867547	neg	-0.919585116628465	-2.82949165779047	0.398658199757936	0.210365848466758	0.755585845736049	neg
COPB2	0	0	1	15	904.2	1808.4	15	2	1	NA	1	NA	16	0	-4.67035410667681	-0.157257114565788	neg	-2.4138056106213	-2.91218278238641	-1.20230333242216	-0.564594345878371	0.00316178185382149	neg	-2.05724305740428	-4.50786599080674	0.418188515285649	0.177870305474081	0.983246195261654	neg
COPE	0	0	3	4	303.93	607.86	15	2	1	NA	1	NA	7	0	-3.98327793465937	0.577590042678367	neut	-1.7028439459905	-2.05258450949637	-0.149207228326326	-0.560765240719606	0.00276622590993159	neg	-1.10089586891135	-2.98709063581451	0.332572893936101	0.128400103736688	0.861389577611775	neg
COPRS	0	0	2	1	181.17	362.34	15	2	1	NA	1	NA	3	0	-4.04955134190606	0.709826553946625	neut	-1.66986239397972	-2.00779197579879	0.0910839891010273	-0.557096279611221	0.00200605632859035	neut	-0.95835399334888	-2.92833145582113	0.383553469358974	0.134281335322667	1.09539056359591	neut
COPS4	0	0	0	3	402.93	805.86	15	2	1	NA	1	NA	3	0	-4.58492179441265	0.161193349443063	neut	-2.21186422248479	-2.59613144783738	-0.522293995416057	-0.560198239044571	0.00157097449068207	neg	-1.55921272162672	-4.01039521141865	0.210301442040524	0.0745611903134811	0.593155713261462	neg
COPS7B	0	0	1	2	286.77	573.54	15	2	1	NA	1	NA	3	0	-4.3245137610458	0.416410801956688	neut	-1.95405147954456	-2.30760487486851	-0.229055712186468	-0.558814910698381	0.00174672160684582	neg	-1.26833029352749	-3.4601781860129	0.28129571086541	0.0995065912623002	0.795276286404281	neg
COPZ1	0	0	0	4	91.08	182.16	15	2	1	NA	1	NA	4	0	-4.5046487377303	0.60435632422232	neut	-1.95014620675399	-2.71093616505744	-0.528096551679853	-0.563363290369786	0.00412205682046595	neg	-1.61951635836864	-3.45241593823148	0.198002250752137	0.0664728993776682	0.589723404723316	neg
COQ10A	0	0	1	4	211.2	422.4	15	2	1	NA	1	NA	5	0	-4.33833728070666	0.516346374116088	neut	-1.91099545329529	-2.45263629366647	-0.401039606235829	-0.562015414246965	0.00298823534285734	neg	-1.42683794995115	-3.37540157614154	0.240064463036701	0.0860814925935549	0.669623319634939	neg
COQ2	0	0	3	3	451.44	902.88	15	2	1	NA	1	NA	6	0	-3.99411685945156	0.408985829558733	neut	-1.79256551494642	-1.98958922151211	-0.0956807485913032	-0.558800797269973	0.00184083750864601	neg	-1.04263498505171	-3.1504869284077	0.352554359526702	0.13674768026517	0.908750368138424	neg
COQ6	0	0	4	5	479.49	958.98	15	2	1	NA	1	NA	9	0	-3.91012728260074	0.431451635412283	neut	-1.73933782359423	-1.96166509833459	-0.177471875294734	-0.560670754495832	0.0024147144135185	neg	-1.06956848681466	-3.05289769931445	0.343156460270468	0.140621456037406	0.837384090415829	neg
COQ9	0	0	2	0	292.71	585.42	15	2	1	NA	1	NA	2	0	-4.05781754303092	0.5265656827645	neut	-1.76562593013321	-1.93427185783292	0.146933914786695	-0.55339692920191	0.00128378895110424	neut	-0.893668971523115	-3.10084743359639	0.409151688497425	0.144528183668108	1.15826760742231	neut
COR8	0	0	3	5	319.77	639.54	15	2	1	NA	1	NA	8	0	-4.02047412874476	0.546145484426709	neut	-1.73716432215902	-2.12060229421497	-0.249350587421044	-0.561633171108981	0.00307014296099643	neg	-1.18497644081801	-3.04895420212686	0.305752823536077	0.119958184242785	0.779307565824464	neg
CORIN	0	0	11	8	1432.53	2865.06	15	2	1	NA	1	NA	19	0	-3.47741315435027	0.128716009108786	neut	-1.67434857262074	-1.40418274441044	0.0062699046686997	-0.559944277403806	0.00158047455789461	neut	-0.69895641987087	-2.9362860595861	0.497096523275415	0.245564498729131	1.00627306052283	neut
CORO1C	0	0	6	15	836.22	1672.44	15	2	1	NA	1	NA	21	0	-4.02505764174256	0.179495664407487	neut	-1.92278098866753	-2.19004749256278	-0.708717027343868	-0.563921273670891	0.00371215204042938	neg	-1.44938225995333	-3.39843310874809	0.234713552559371	0.111911095426027	0.492268857014193	neg
CORO2A	0	0	2	1	515.79	1031.58	15	2	1	NA	1	NA	3	0	-4.12819784122697	0.281108062685971	neut	-1.9235448892705	-2.02876597244782	-0.0351515626756956	-0.555159729016404	0.00114743525013313	neg	-1.03195876756176	-3.39993041649149	0.356328973364012	0.131494645706152	0.965448899480155	neg
CORO2B	0	0	1	15	468.6	937.2	15	2	1	NA	1	NA	16	0	-4.60839858926144	0.120299724907742	neut	-2.24404943217685	-2.95084478065604	-1.19584438555071	-0.565199356539072	0.00551529986758797	neg	-2.07334458310337	-4.08516578612661	0.125762383846817	0.0522800460767401	0.302447711996051	neg
CORO6	0	0	0	8	488.73	977.46	15	2	1	NA	1	NA	8	0	-4.6766277115575	0.0582633458917243	neut	-2.30918218283289	-2.86535078729358	-0.930863382888894	-0.563692912869154	0.00277833453355647	neg	-1.89810708509124	-4.24148790910635	0.149851525817684	0.0569628989456558	0.394220221917303	neg
COTL1	0	0	4	1	172.92	345.84	15	2	1	NA	1	NA	5	0	-3.62376492774679	0.920010617776807	neut	-1.35187715498499	-1.61331206700702	0.383960193036303	-0.556624098425041	0.00252266834377045	neut	-0.614675936985356	-2.38856985327774	0.540801462635046	0.199243115726109	1.46810984350447	neut
COX10	0	0	0	2	209.88	419.76	15	2	1	NA	1	NA	2	0	-4.54488272852248	0.383103689666139	neut	-2.08088951942817	-2.54376593710959	-0.382214031708268	-0.559793692001959	0.00181183931927127	neg	-1.46298998440893	-3.72091271119406	0.231541593064399	0.0785698832132316	0.682348787742381	neg
COX18	0	0	4	3	300.96	601.92	15	2	1	NA	1	NA	7	0	-3.7751953822685	0.664498767964004	neut	-1.55534830715225	-1.80775501738802	0.0732475732457882	-0.559282905519236	0.00255145401870083	neut	-0.867253722071117	-2.72896072020076	0.420103436462785	0.164021885497363	1.07596847902341	neut
COX5A	0	0	0	2	116.49	232.98	15	2	1	NA	1	NA	2	0	-4.5208087052979	0.541677922601436	neut	-1.98956539134823	-2.55572524162689	-0.344270610911494	-0.560623888017747	0.00231597174100633	neg	-1.44999792626919	-3.53148665520333	0.234569107541547	0.0776358139730352	0.708726092777804	neg
CP	0	0	5	4	1069.2	2138.4	15	2	1	NA	1	NA	9	0	-3.84995961261514	0.0992996726079223	neut	-1.87532997000361	-1.77770812298127	-0.0795559309267666	-0.557861402418415	0.00123344043337071	neg	-0.928632026954016	-3.30644240403801	0.3951046987712	0.169012213648723	0.923521289337951	neg
CPAMD8	0	0	4	9	1845.36	3690.72	15	2	1	NA	1	NA	13	0	-4.20648187285461	-0.269460461864325	neg	-2.23797116735947	-2.18831765323933	-0.586330986757276	-0.561029877690308	0.00122276515892419	neg	-1.3873243199983	-4.07095157004966	0.756821795376101	0.33972369958772	1.68600812435651	neut
CPD	0	0	4	15	1268.52	2537.04	15	2	1	NA	1	NA	19	0	-4.29846476878609	-0.124905181428771	neg	-2.21168497510743	-2.43499907517516	-0.895727945050188	-0.563707958083832	0.00250511232587674	neg	-1.66536351011267	-4.00998276620308	0.566688257769873	0.262477711278582	1.22348469441231	neut
CPE	0	0	1	2	429.33	858.66	15	2	1	NA	1	NA	3	0	-4.34894829903451	0.258051498114507	neut	-2.04544840046	-2.30536027131474	-0.266707212731812	-0.558047064539709	0.00139523817571032	neg	-1.28603374202328	-3.64628607520582	0.276356636203693	0.0997320142657934	0.765897388043266	neg
CPEB1	0	0	1	7	555.72	1111.44	15	2	1	NA	1	NA	8	0	-4.4782916521764	0.115845507154527	neut	-2.18122307251094	-2.603164403267	-0.717919342903249	-0.562725949548958	0.00237955592936143	neg	-1.66054187308513	-3.94057596036925	0.190008689568813	0.074038584046653	0.487760252214008	neg
CPEB2	0	0	3	6	831.6	1663.2	15	2	1	NA	1	NA	9	0	-4.15872512672024	0.09577566539736	neut	-2.03147473066144	-2.18515683062246	-0.421214779326237	-0.560773172535751	0.00172116201449018	neg	-1.30318580497435	-3.61725881764313	0.271657410185765	0.11245971831424	0.65624887938467	neg
CPEB3	0	0	0	2	667.26	1334.52	15	2	1	NA	1	NA	2	0	-4.59077170756692	-0.0347745687980612	neg	-2.31277313818249	-2.51726667221553	-0.464609366154513	-0.557617213555973	0.000984772812461198	neg	-1.49093801918502	-4.2503074486404	0.704739542540252	0.252518230688507	1.96676374151196	neut
CPEB4	0	0	1	2	696.96	1393.92	15	2	1	NA	1	NA	3	0	-4.37944247187954	0.0505300885292392	neut	-2.16445619167515	-2.3024799043178	-0.311600308291687	-0.557045921801714	0.00104317252839149	neg	-1.30704010630474	-3.90296079569336	0.270612512850747	0.100022310759239	0.732287091829343	neg
CPLX2	0	0	0	4	133.65	267.3	15	2	1	NA	1	NA	4	0	-4.53060846866001	0.50973610723773	neut	-2.01043618071114	-2.69826758331353	-0.548694356654004	-0.562959201714789	0.00343998231434151	neg	-1.62348096998377	-3.57393750772946	0.197214946444349	0.0673202540093818	0.577698354982296	neg
CPN1	0	0	0	2	449.46	898.92	15	2	1	NA	1	NA	2	0	-4.57518130973276	0.122794022803895	neut	-2.22619364346443	-2.52658638607293	-0.435909561288532	-0.558430697652244	0.00123359208809909	neg	-1.48124797368073	-4.04350419328273	0.227352835253325	0.0799313622565957	0.64667589373574	neg
CPNE1	0	0	7	5	509.19	1018.38	15	2	1	NA	1	NA	12	0	-3.52556552104756	0.549491064891745	neut	-1.48803722807791	-1.55993963259227	0.093164977020879	-0.559993402092791	0.00256708496907927	neut	-0.733387327785694	-2.61468768263426	0.480274620707788	0.210148629619013	1.09767202548224	neut
CPNE2	0	0	2	3	539.55	1079.1	15	2	1	NA	1	NA	5	0	-4.1917595332329	0.248901576388307	neut	-1.9714289784223	-2.17364661614821	-0.242504934544205	-0.558789111529373	0.00153733978117182	neg	-1.20807577534621	-3.49489953411833	0.298770579938232	0.113761533782232	0.784662910233463	neg
CPNE7	0	0	5	13	505.89	1011.78	15	2	1	NA	1	NA	18	0	-4.02184205346774	0.390227124809797	neut	-1.81580746432897	-2.23634237623661	-0.659618664720891	-0.56417290173059	0.00493763572685622	neg	-1.44798052047875	-3.19374340491857	0.235042754322427	0.106848500499304	0.517037820505784	neg
CPNE9	0	0	1	11	488.07	976.14	15	2	1	NA	1	NA	12	0	-4.54525546342879	0.136995574836714	neut	-2.20412994429604	-2.79494859975901	-0.97913103543248	-0.56441822560997	0.00390668895104471	neg	-1.88703981759575	-3.99265308482621	0.151519315389838	0.0611172657578743	0.375638589369925	neg
CPPED1	0	0	3	1	309.87	619.74	15	2	1	NA	1	NA	4	0	-3.88374811477197	0.590793367532829	neut	-1.64647737361957	-1.82392920939562	0.166724975364269	-0.555832730953312	0.00167440401024373	neut	-0.828602117015675	-2.88706164668536	0.436658521308105	0.161390286192685	1.1814235446571	neut
CPS1	0	0	6	5	1585.32	3170.64	15	2	1	NA	1	NA	11	0	-3.83537038902597	-0.064991329949831	neg	-1.9501808594879	-1.7277974574459	-0.12023325429072	-0.557972069699069	0.00103496227090437	neg	-0.924015355868311	-3.45248475012857	1.06524116295918	0.476844484099609	2.37977118674065	neut
CPSF4L	0	0	5	5	236.94	473.88	15	2	1	NA	1	NA	10	0	-3.66420015622065	0.819000598346339	neut	-1.42259977893716	-1.78858069955751	0.00947667820392117	-0.561626116201079	0.00418118332555397	neut	-0.889552010676793	-2.50527130436415	0.41083961299602	0.167197249272141	1.00950464119571	neut
CPSF7	0	0	1	5	353.76	707.52	15	2	1	NA	1	NA	6	0	-4.39898814074495	0.317102149401178	neut	-2.04094299567189	-2.50520630142656	-0.530394250463596	-0.562105037445328	0.00253535964484192	neg	-1.51780027594508	-3.63690092836286	0.219193113846409	0.0816489562084548	0.588369752590683	neg
CPT2	0	0	5	7	639.54	1279.08	15	2	1	NA	1	NA	12	0	-3.87986868941302	0.330766651318868	neut	-1.77455101904707	-1.94327520989006	-0.273997539086456	-0.561464795538438	0.0024909501665072	neg	-1.10863637448826	-3.11725041185755	0.330008540788936	0.143232430139617	0.760334575975687	neg
CPTP	0	0	0	3	212.85	425.7	15	2	1	NA	1	NA	3	0	-4.55241541326285	0.378320666008081	neut	-2.08704737362739	-2.61485090955648	-0.481112975038657	-0.561270234478942	0.0022225152007596	neg	-1.54798194229757	-3.73402993422179	0.212676556948373	0.0731782392489637	0.618094242864964	neg
CPXM2	0	0	4	4	841.17	1682.34	15	2	1	NA	1	NA	8	0	-3.94879473147826	0.167346723085127	neut	-1.89072400419657	-1.91092909476575	-0.149231312529297	-0.558567581390474	0.00142253461465698	neg	-1.03008020364752	-3.33607726179076	0.356997578853716	0.147942184759679	0.861368832638754	neg
CPZ	0	0	6	2	643.5	1287	15	2	1	NA	1	NA	8	0	-3.55344189576571	0.41331575883959	neut	-1.57006306846306	-1.48120015246196	0.269916922404968	-0.555914177376205	0.001459228013193	neut	-0.605641615028497	-2.75419612259878	0.545708733397472	0.227363706934753	1.30985509839867	neut
CR1L	0	0	11	11	893.31	1786.62	15	2	1	NA	1	NA	22	0	-3.48137767689809	0.349793949782388	neut	-1.56579186355785	-1.53184871717804	-0.14716656890522	-0.56213592578623	0.00291342848645934	neg	-0.839507643041629	-2.74686719862481	0.431922582499085	0.216135443255243	0.86314911783798	neg
CRACR2B	0	0	14	4	700.92	1401.84	15	2	1	NA	1	NA	18	0	-2.93077290556305	0.572260929521184	neut	-1.17925598802093	-0.890585712890181	0.581908219212025	-0.558328522454328	0.00210522821568012	neut	-0.154338746839078	-2.10855255863037	0.856980794265425	0.410415149102721	1.78944450444864	neut
CRAMP1	0	0	2	14	1345.41	2690.82	15	2	1	NA	1	NA	16	0	-4.5413336276035	-0.263657033784411	neg	-2.40249533069396	-2.68973034784087	-1.0466937811709	-0.563749329266883	0.00215987289715794	neg	-1.86821206450589	-4.47807036930692	0.502665296681966	0.221056928443283	1.14304034026745	neut
CRAT	0	0	1	8	620.4	1240.8	15	2	1	NA	1	NA	9	0	-4.50845604820023	0.0606484276301607	neut	-2.22390381028503	-2.64898615529289	-0.794693871600285	-0.563067960729404	0.00243935891153636	neg	-1.72184001344659	-4.03820203617035	0.178746107021527	0.0707217509694029	0.451717849777106	neg
CRB1	0	0	7	3	1310.76	2621.52	15	2	1	NA	1	NA	10	0	-3.61740896055772	0.0883573826155317	neut	-1.76452578897109	-1.47935818329548	0.152186588488591	-0.555891223746083	0.00100786088742091	neut	-0.663585797403442	-3.09883164110478	0.514991037766199	0.227782855934204	1.16436895119385	neut
CRB2	0	0	13	19	1458.93	2917.86	15	2	1	NA	1	NA	32	0	-3.64635022799913	0.0956877074420714	neut	-1.77533126027853	-1.71104661267328	-0.484523263602824	-0.563457642718794	0.00297350992908684	neg	-1.09778493813805	-3.11867080224399	0.333609118845356	0.180682540016289	0.615989871681684	neg
CRBN	0	0	0	3	442.53	885.06	15	2	1	NA	1	NA	3	0	-4.58947294450706	0.125918056857028	neut	-2.23177744382501	-2.59332721980087	-0.528426550968504	-0.560023362760122	0.00148744628537183	neg	-1.56087688538469	-4.05648822163197	0.209951762575432	0.0747705915027588	0.589528800386186	neg
CREB3	0	0	4	3	323.73	647.46	15	2	1	NA	1	NA	7	0	-3.78469262193773	0.631291465673029	neut	-1.57670057813235	-1.81059893455549	0.0634741531221497	-0.559149718462791	0.00243233684661145	neut	-0.873562390716669	-2.76566081790072	0.41746152229191	0.163556081171389	1.06550526587285	neut
