gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout	mk_pval	alpha	mk_pval_fdr	dos	total_poly	total_div
KLHDC8A	1	11	5	4	280.5	561	15	1	0.0464396284829721	-12.75	0.828231827900648	-0.472222222222222	9	12
KLHDC8B	6	17	2	16	345.18	690.36	15	1	0.429043578979394	0.645833333333333	1	0.14975845410628	18	23
KLHL10	9	39	0	13	599.94	1199.88	15	1	0.183574555960363	1	1	0.1875	13	48
KLHL11	8	15	1	3	554.4	1108.8	15	1	1	0.375	1	0.0978260869565217	4	23
KLHL12	0	30	0	6	541.53	1083.06	15	1	1	NA	1	0	6	30
KLHL14	2	14	0	4	568.26	1136.52	15	1	1	1	1	0.125	4	16
KLHL17	0	10	1	12	456.72	913.44	15	1	1	-Inf	1	-0.0769230769230769	13	10
KLHL18	2	31	2	13	538.89	1077.78	15	1	0.579401788467468	-1.38461538461538	1	-0.0727272727272727	15	33
KLHL2	4	15	1	2	577.5	1155	15	1	1	-0.875	1	-0.12280701754386	3	19
KLHL21	4	60	1	3	559.35	1118.7	15	1	0.268570761986039	-4	1	-0.1875	4	64
KLHL23-SSB	19	52	3	4	921.36	1842.72	15	1	0.395631247686042	-1.05263157894737	1	-0.160965794768612	7	71
KLHL24	0	22	1	1	594.99	1189.98	15	1	0.0833333333333333	-Inf	0.949431371776132	-0.5	2	22
KLHL25	0	24	1	9	584.1	1168.2	15	1	0.294117647058823	-Inf	1	-0.1	10	24
KLHL26	0	15	2	6	582.45	1164.9	15	1	0.110671936758893	-Inf	0.98538656216834	-0.25	8	15
KLHL28	2	33	0	6	566.28	1132.56	15	1	1	1	1	0.0571428571428571	6	35
KLHL29	3	19	2	3	550.44	1100.88	15	1	0.220748172922086	-3.22222222222222	1	-0.263636363636364	5	22
KLHL3	1	35	3	10	638.88	1277.76	15	1	0.0519690762521475	-9.5	0.843251957917679	-0.202991452991453	13	36
KLHL30	6	12	5	13	536.58	1073.16	15	1	1	0.230769230769231	1	0.0555555555555555	18	18
KLHL31	3	23	2	8	627.66	1255.32	15	1	0.603439860792802	-0.916666666666667	1	-0.0846153846153846	10	26
KLHL33	5	28	9	5	675.18	1350.36	15	1	0.00151661503948347	-9.08	0.284493574108469	-0.491341991341991	14	33
KLHL34	11	30	2	2	590.04	1180.08	15	1	0.567233799791939	-1.72727272727273	1	-0.231707317073171	4	41
KLHL35	6	36	4	9	581.13	1162.26	15	1	0.223254741304477	-1.66666666666667	1	-0.164835164835165	13	42
KLHL36	1	24	0	6	609.84	1219.68	15	1	1	1	1	0.04	6	25
KLHL4	4	20	2	4	713.79	1427.58	15	1	0.570503978779841	-1.5	1	-0.166666666666667	6	24
KLHL40	2	33	6	13	613.8	1227.6	15	1	0.0172833188489551	-6.61538461538461	0.67478445727067	-0.258646616541353	19	35
KLHL41	3	16	1	1	600.93	1201.86	15	1	0.352380952380952	-4.33333333333333	1	-0.342105263157895	2	19
KLHL42	2	20	0	1	432.3	864.6	15	1	1	1	1	0.0909090909090909	1	22
KLHL5	5	25	0	3	700.92	1401.84	15	1	1	1	1	0.166666666666667	3	30
KLHL6	4	19	0	6	604.89	1209.78	15	1	0.552608311229001	1	1	0.173913043478261	6	23
KLHL7	0	26	0	4	560.67	1121.34	15	1	1	NA	1	0	4	26
KLHL8	3	30	1	8	611.82	1223.64	15	1	1	-0.25	1	-0.0202020202020202	9	33
KLK7-LOC107055482	12	8	3	2	201.63	403.26	15	1	1	0	1	0	5	20
KMO	6	25	4	4	569.25	1138.5	15	1	0.167243517088718	-3.16666666666667	1	-0.306451612903226	8	31
KMT2A	45	117	11	12	3835.92	7671.84	15	1	0.0566376541532892	-1.38333333333333	0.846060006968071	-0.20048309178744	23	162
KMT2C	47	202	22	32	4880.7	9761.4	15	1	0.00107513268662003	-1.95478723404255	0.254094564439392	-0.218652387327086	54	249
KMT2D	2	4	0	1	267.63	535.26	15	1	1	1	1	0.333333333333333	1	6
KMT2E	5	30	2	4	1245.09	2490.18	15	1	0.267701986572333	-2	1	-0.19047619047619	6	35
KMT5A	4	9	0	1	305.58	611.16	15	1	1	1	1	0.307692307692308	1	13
KMT5B	2	15	2	4	849.42	1698.84	15	1	0.270468661773009	-2.75	1	-0.215686274509804	6	17
KNDC1	49	59	12	6	1866.15	3732.3	15	1	0.126988464540051	-1.40816326530612	1	-0.212962962962963	18	108
KNG1	31	17	3	3	643.17	1286.34	15	1	0.658830537536737	0.451612903225806	1	0.145833333333333	6	48
KNL1	147	82	18	7	2310.66	4621.32	15	1	0.512994538097483	-0.434402332361516	1	-0.0780786026200873	25	229
KNOP1	36	13	3	1	597.63	1195.26	15	1	1	-0.0833333333333333	1	-0.0153061224489796	4	49
KNSTRN	4	8	3	2	232.32	464.64	15	1	0.592760180995475	-2	1	-0.266666666666667	5	12
KNTC1	62	91	17	19	2207.7	4415.4	15	1	0.573598737219905	-0.313242784380306	1	-0.0669934640522876	36	153
KPNA1	0	20	0	0	529.32	1058.64	15	1	1	NA	1	NA	0	20
KPNA2	2	23	0	1	524.7	1049.4	15	1	1	1	1	0.08	1	25
KPNA3	0	4	2	3	465.3	930.6	15	1	0.444444444444445	-Inf	1	-0.4	5	4
KPNA4	0	10	0	3	494.01	988.02	15	1	1	NA	1	0	3	10
KPNA5	0	11	3	2	533.28	1066.56	15	1	0.0178571428571429	-Inf	0.677255339142531	-0.6	5	11
KPNA6	1	12	0	1	530.31	1060.62	15	1	1	1	1	0.0769230769230769	1	13
KPNA7	7	33	4	9	467.28	934.56	15	1	0.431634224099435	-1.0952380952381	1	-0.132692307692308	13	40
KPNB1	2	24	0	9	837.54	1675.08	15	1	1	1	1	0.0769230769230769	9	26
KRAS	0	2	0	0	187.11	374.22	15	1	1	NA	1	NA	0	2
KREMEN1	13	8	3	0	527.34	1054.68	15	1	0.525691699604743	-Inf	1	-0.380952380952381	3	21
KRIT1	1	20	0	1	729.63	1459.26	15	1	1	1	1	0.0476190476190476	1	21
KRR1	3	10	2	3	368.28	736.56	15	1	0.582749766573296	-1.22222222222222	1	-0.169230769230769	5	13
KRT10	2	25	2	8	560.34	1120.68	15	1	0.291392232568703	-2.125	1	-0.125925925925926	10	27
KRT14	1	5	0	5	310.86	621.72	15	1	1	1	1	0.166666666666667	5	6
KRT15	12	18	1	3	471.24	942.48	15	1	1	0.5	1	0.15	4	30
KRT17	2	6	1	2	300.96	601.92	15	1	1	-0.5	1	-0.0833333333333333	3	8
KRT18	0	1	1	0	86.79	173.58	15	1	1	-Inf	1	-1	1	1
KRT19	5	26	3	4	419.76	839.52	15	1	0.146121283118187	-2.9	1	-0.267281105990783	7	31
KRT20	19	18	0	6	433.62	867.24	15	1	0.0265282080369999	1	0.761210061313465	0.513513513513513	6	37
KRT222	0	8	0	2	278.19	556.38	15	1	1	NA	1	0	2	8
KRT23	5	12	3	4	429.66	859.32	15	1	0.646626447541779	-0.8	1	-0.134453781512605	7	17
KRT5	3	16	0	3	484.11	968.22	15	1	1	1	1	0.157894736842105	3	19
KRT6A	2	24	2	1	535.59	1071.18	15	1	0.0421455938697318	-23	0.807456060329624	-0.58974358974359	3	26
KRT7	5	15	0	2	465.96	931.92	15	1	1	1	1	0.25	2	20
KRT75L4	4	26	0	3	568.26	1136.52	15	1	1	1	1	0.133333333333333	3	30
KRT8	11	26	1	3	548.79	1097.58	15	1	1	0.212121212121212	1	0.0472972972972973	4	37
KRT80	9	19	4	1	484.11	968.22	15	1	0.0656748238783834	-7.44444444444444	0.884435842948953	-0.478571428571429	5	28
KRT9L	18	23	8	4	587.4	1174.8	15	1	0.202126062490759	-1.55555555555556	1	-0.227642276422764	12	41
KRTC42L	7	10	2	6	508.2	1016.4	15	1	0.660761389640108	0.523809523809524	1	0.161764705882353	8	17
KRTCAP3	4	5	3	1	140.58	281.16	15	1	0.559440559440559	-2.75	1	-0.305555555555556	4	9
KSR1	6	24	3	4	799.92	1599.84	15	1	0.327010942286085	-2	1	-0.228571428571429	7	30
KSR2	0	25	0	17	678.48	1356.96	15	1	1	NA	1	0	17	25
KTI12	1	3	0	1	99.33	198.66	15	1	1	1	1	0.25	1	4
KTN1	15	42	7	15	1328.58	2657.16	15	1	0.780020592434964	-0.306666666666667	1	-0.0550239234449761	22	57
KY	53	36	4	10	678.15	1356.3	15	1	0.0424500372454791	0.728301886792453	0.809908753242774	0.309791332263242	14	89
KYAT3	5	17	2	0	449.46	898.92	15	1	0.0760869565217392	-Inf	0.919736921581953	-0.772727272727273	2	22
KYNU	13	14	3	2	498.96	997.92	15	1	1	-0.615384615384615	1	-0.118518518518519	5	27
L2HGDH	8	25	5	8	439.56	879.12	15	1	0.468901093020427	-0.953125	1	-0.142191142191142	13	33
L3HYPDH	4	15	3	5	212.19	424.38	15	1	0.633363737711564	-1.25	1	-0.164473684210526	8	19
L3MBTL1	19	30	1	1	878.79	1757.58	15	1	1	-0.578947368421053	1	-0.112244897959184	2	49
L3MBTL2	3	30	2	11	697.29	1394.58	15	1	0.611921613943859	-0.818181818181818	1	-0.0629370629370629	13	33
L3MBTL3	11	17	2	1	789.03	1578.06	15	1	0.557508342602892	-2.09090909090909	1	-0.273809523809524	3	28
L3MBTL4	17	23	3	3	792.99	1585.98	15	1	1	-0.352941176470588	1	-0.075	6	40
LACC1	9	9	4	1	434.61	869.22	15	1	0.339356295878035	-3	1	-0.3	5	18
LACTB	7	17	2	2	433.62	867.24	15	1	0.574065934065934	-1.42857142857143	1	-0.208333333333333	4	24
LACTB2	7	4	0	0	253.11	506.22	15	1	1	NA	1	NA	0	11
LACTBL1	7	26	3	5	575.52	1151.04	15	1	0.378027351522783	-1.22857142857143	1	-0.162878787878788	8	33
LAD1	10	13	3	3	374.88	749.76	15	1	1	-0.3	1	-0.0652173913043478	6	23
LAG3	32	11	3	7	500.94	1001.88	15	1	0.0215214523838614	0.852678571428571	0.721018759249189	0.444186046511628	10	43
LAMA1	54	129	13	20	2981.88	5963.76	15	1	0.30705484281328	-0.552777777777778	1	-0.0988574267262792	33	183
LAMA2	42	97	14	8	3042.27	6084.54	15	1	0.00348562727046834	-3.04166666666667	0.414682332734186	-0.334205362982341	22	139
LAMA3	114	112	23	18	3283.5	6567	15	1	0.610907117057119	-0.255360623781676	1	-0.0565508309950357	41	226
LAMA4	39	49	6	8	1709.73	3419.46	15	1	1	0.0576923076923077	1	0.0146103896103896	14	88
LAMA5	54	172	26	43	3599.31	7198.62	15	1	0.0301889472764032	-0.925925925925926	0.771992783106328	-0.137873541105553	69	226
LAMB1	11	79	8	16	1729.53	3459.06	15	1	0.0266973377067713	-2.59090909090909	0.761210061313465	-0.211111111111111	24	90
LAMB2	29	66	32	44	1380.39	2760.78	15	1	0.148200521784732	-0.655172413793103	1	-0.11578947368421	76	95
LAMB3	34	67	17	16	1112.76	2225.52	15	1	0.0975988592802055	-1.09375	0.971353639774823	-0.178517851785178	33	101
LAMB4	63	68	9	13	1706.76	3413.52	15	1	0.646111807244847	0.252747252747253	1	0.0718251214434421	22	131
LAMC1	13	53	7	7	1467.18	2934.36	15	1	0.0362062838902088	-3.07692307692308	0.788199921465956	-0.303030303030303	14	66
LAMC2	45	50	8	6	1155.66	2311.32	15	1	0.573635319570382	-0.481481481481481	1	-0.0977443609022556	14	95
LAMC3	45	64	41	37	1355.31	2710.62	15	1	0.13893134878495	-0.575975975975976	1	-0.112796988943778	78	109
LAMP1	17	21	0	3	400.62	801.24	15	1	0.253658536585366	1	1	0.447368421052632	3	38
LAMP2	16	16	2	1	402.6	805.2	15	1	1	-1	1	-0.166666666666667	3	32
LAMP3	16	21	2	1	421.74	843.48	15	1	0.57914979757085	-1.625	1	-0.234234234234234	3	37
LAMP5	4	6	3	0	258.39	516.78	15	1	0.192307692307693	-Inf	1	-0.6	3	10
LAMTOR3	0	7	0	0	115.83	231.66	15	1	1	NA	1	NA	0	7
LAMTOR5	0	2	0	1	59.07	118.14	15	1	1	NA	1	0	1	2
LANCL1	2	24	1	5	382.8	765.6	15	1	0.475806451612903	-1.4	1	-0.0897435897435897	6	26
LANCL3	16	22	5	4	530.64	1061.28	15	1	0.486368738007024	-0.71875	1	-0.134502923976608	9	38
LAP3	12	25	0	1	514.8	1029.6	15	1	1	1	1	0.324324324324324	1	37
LAPTM4A	3	5	0	1	237.6	475.2	15	1	1	1	1	0.375	1	8
LAPTM4B	0	9	0	2	222.75	445.5	15	1	1	NA	1	0	2	9
LAPTM5	8	12	4	2	256.41	512.82	15	1	0.365217391304348	-2	1	-0.266666666666667	6	20
LARGE1	0	16	0	5	455.07	910.14	15	1	1	NA	1	0	5	16
LARGE2	7	35	4	13	721.71	1443.42	15	1	0.713223930772975	-0.538461538461539	1	-0.0686274509803922	17	42
LARP1	0	37	6	8	900.24	1800.48	15	1	0.000166745699204751	-Inf	0.0958390756857783	-0.428571428571429	14	37
LARP1B	20	24	3	2	921.36	1842.72	15	1	0.655039320692816	-0.8	1	-0.145454545454545	5	44
LARP4	4	17	5	5	715.77	1431.54	15	1	0.104543509882776	-3.25	0.983379501385042	-0.30952380952381	10	21
LARP4B	90	62	14	10	1810.71	3621.42	15	1	1	0.0355555555555556	1	0.00877192982456132	24	152
LARP6	11	17	5	8	430.65	861.3	15	1	1	0.0340909090909091	1	0.00824175824175821	13	28
LARP7	13	22	3	4	589.05	1178.1	15	1	1	-0.269230769230769	1	-0.0571428571428571	7	35
LARS	12	43	4	5	1172.16	2344.32	15	1	0.210433632789268	-1.86666666666667	1	-0.226262626262626	9	55
LARS2	16	34	8	8	895.95	1791.9	15	1	0.238012528379656	-1.125	1	-0.18	16	50
LAS1L	9	21	1	0	559.35	1118.7	15	1	0.32258064516129	-Inf	1	-0.7	1	30
LASP1	3	8	0	5	238.26	476.52	15	1	0.508928571428571	1	1	0.272727272727273	5	11
LAT2	14	13	0	3	179.52	359.04	15	1	0.227586206896552	1	1	0.518518518518518	3	27
LATS1	3	49	1	9	1128.6	2257.2	15	1	0.514694942143427	-0.814814814814815	1	-0.0423076923076923	10	52
LATS2	5	40	0	4	1114.74	2229.48	15	1	1	1	1	0.111111111111111	4	45
LBFABP	0	8	1	0	125.73	251.46	15	1	0.111111111111111	-Inf	0.98538656216834	-1	1	8
LBH	2	4	0	2	118.8	237.6	15	1	1	1	1	0.333333333333333	2	6
LBR	4	17	3	5	602.91	1205.82	15	1	0.356806212278476	-1.55	1	-0.18452380952381	8	21
LCA5	16	25	6	4	675.18	1350.36	15	1	0.295205060059004	-1.34375	1	-0.209756097560976	10	41
LCA5L	32	26	5	4	514.47	1028.94	15	1	1	-0.015625	1	-0.00383141762452111	9	58
LCAT	6	25	1	5	446.49	892.98	15	1	1	0.166666666666667	1	0.0268817204301075	6	31
LCK	1	11	0	5	318.45	636.9	15	1	1	1	1	0.0833333333333333	5	12
LCLAT1	11	14	1	3	368.28	736.56	15	1	0.622079070354932	0.575757575757576	1	0.19	4	25
LCMT1	4	7	2	2	294.36	588.72	15	1	1	-0.75	1	-0.136363636363636	4	11
LCMT2	42	27	2	2	878.13	1756.26	15	1	1	0.357142857142857	1	0.108695652173913	4	69
LCN15	4	13	0	0	181.17	362.34	15	1	1	NA	1	NA	0	17
LCOR	40	80	19	22	1927.53	3855.06	15	1	0.188325071795616	-0.727272727272727	1	-0.130081300813008	41	120
LCORL	4	8	0	0	596.97	1193.94	15	1	1	NA	1	NA	0	12
LCP1	3	28	1	3	618.75	1237.5	15	1	0.399064171122995	-2.11111111111111	1	-0.153225806451613	4	31
LCP2	9	16	0	7	528.66	1057.32	15	1	0.149189091868458	1	1	0.36	7	25
LCT	59	103	10	21	1905.75	3811.5	15	1	0.83820603615706	0.168684422921711	1	0.0416168857029072	31	162
LCTL	17	25	9	7	536.25	1072.5	15	1	0.377995033962536	-0.890756302521008	1	-0.157738095238095	16	42
LDAH	0	12	0	1	323.4	646.8	15	1	1	NA	1	0	1	12
LDB1	0	4	0	4	360.36	720.72	15	1	1	NA	1	0	4	4
LDB2	4	2	0	0	274.23	548.46	15	1	1	NA	1	NA	0	6
LDB3	2	11	0	0	309.21	618.42	15	1	1	NA	1	NA	0	13
LDHA	0	14	0	3	326.7	653.4	15	1	1	NA	1	0	3	14
LDHB	2	9	0	3	316.47	632.94	15	1	1	1	1	0.181818181818182	3	11
LDHD	3	9	1	9	207.9	415.8	15	1	0.593984962406015	0.666666666666667	1	0.15	10	12
LDLRAD3	27	20	4	6	566.94	1133.88	15	1	0.486276166149406	0.506172839506173	1	0.174468085106383	10	47
LDLRAD4	1	9	3	4	230.34	460.68	15	1	0.25	-5.75	1	-0.328571428571429	7	10
LEAP2	2	3	1	1	113.85	227.7	15	1	1	-0.5	1	-0.1	2	5
LECT2	6	20	2	4	321.75	643.5	15	1	0.624768261030775	-0.666666666666667	1	-0.102564102564103	6	26
LEF1	0	7	0	4	324.72	649.44	15	1	1	NA	1	0	4	7
LEKR1	25	31	15	7	695.97	1391.94	15	1	0.0798490136590813	-1.65714285714286	0.936566440349175	-0.23538961038961	22	56
LEMD2	7	23	2	6	451.11	902.22	15	1	1	-0.0952380952380953	1	-0.0166666666666667	8	30
LEMD3	3	17	3	4	569.91	1139.82	15	1	0.289642241816155	-3.25	1	-0.278571428571429	7	20
LEO1	4	27	0	5	631.29	1262.58	15	1	1	1	1	0.129032258064516	5	31
LEPR	39	37	7	10	1144.44	2288.88	15	1	0.593009062336176	0.335897435897436	1	0.101393188854489	17	76
LEPROT	1	9	0	5	125.4	250.8	15	1	1	1	1	0.1	5	10
LEPROTL1	1	5	0	1	125.4	250.8	15	1	1	1	1	0.166666666666667	1	6
LETM1	8	27	1	5	723.36	1446.72	15	1	1	0.325	1	0.0619047619047619	6	35
LEXM	13	9	6	4	297	594	15	1	1	-0.0384615384615385	1	-0.00909090909090904	10	22
LFNG	0	8	0	4	204.93	409.86	15	1	1	NA	1	0	4	8
LGALS1	5	8	1	3	133.65	267.3	15	1	1	0.466666666666667	1	0.134615384615385	4	13
LGALS2	5	3	1	1	130.68	261.36	15	1	1	0.4	1	0.125	2	8
LGALS3	14	17	1	2	218.46	436.92	15	1	1	0.392857142857143	1	0.118279569892473	3	31
LGALS8	8	8	3	3	294.03	588.06	15	1	1	0	1	0	6	16
LGALSL	0	4	0	1	159.39	318.78	15	1	1	NA	1	0	1	4
LGI2	1	16	1	2	516.12	1032.24	15	1	0.28421052631579	-7	1	-0.274509803921569	3	17
LGMN	5	16	2	1	427.68	855.36	15	1	0.193675889328063	-5.4	1	-0.428571428571429	3	21
LGR5	2	17	1	4	836.22	1672.44	15	1	0.521245059288538	-1.125	1	-0.0947368421052632	5	19
LGR6	2	19	2	10	945.78	1891.56	15	1	0.609970674486804	-0.9	1	-0.0714285714285714	12	21
LGSN	36	31	1	5	791.01	1582.02	15	1	0.107038898069777	0.827777777777778	0.983875031494079	0.370646766169154	6	67
LHCGR	5	31	2	9	688.71	1377.42	15	1	0.659322605746764	-0.377777777777778	1	-0.0429292929292929	11	36
LHFP	0	4	2	3	141.57	283.14	15	1	0.444444444444445	-Inf	1	-0.4	5	4
LHFPL2	1	6	0	3	216.81	433.62	15	1	1	1	1	0.142857142857143	3	7
LHFPL5	0	2	0	2	196.68	393.36	15	1	1	NA	1	0	2	2
LHPP	4	11	0	4	214.17	428.34	15	1	0.530443756449948	1	1	0.266666666666667	4	15
LHX1	0	1	1	0	214.17	428.34	15	1	1	-Inf	1	-1	1	1
LHX2	1	3	1	2	376.53	753.06	15	1	1	-0.5	1	-0.0833333333333333	3	4
LHX3	0	1	2	0	139.92	279.84	15	1	0.333333333333333	-Inf	1	-1	2	1
LHX4	0	2	1	0	144.21	288.42	15	1	0.333333333333333	-Inf	1	-1	1	2
LHX4-AS1	3	6	1	1	199.98	399.96	15	1	1	-1	1	-0.166666666666667	2	9
LHX5	0	2	0	2	198.99	397.98	15	1	1	NA	1	0	2	2
LHX6	0	8	0	6	270.27	540.54	15	1	1	NA	1	0	6	8
LHX8	1	11	0	0	312.84	625.68	15	1	1	NA	1	NA	0	12
LHX9	0	7	1	2	375.21	750.42	15	1	0.3	-Inf	1	-0.333333333333333	3	7
LIAS	6	19	2	3	354.42	708.84	15	1	0.589350623833382	-1.11111111111111	1	-0.16	5	25
LIFR	11	44	3	3	1082.07	2164.14	15	1	0.127535174370376	-3	1	-0.3	6	55
LIG1	1	8	0	1	125.4	250.8	15	1	1	1	1	0.111111111111111	1	9
LIG3	9	29	0	11	856.35	1712.7	15	1	0.097957781939622	1	0.971353639774823	0.236842105263158	11	38
LIG4	14	39	0	2	903.87	1807.74	15	1	1	1	1	0.264150943396226	2	53
LIMA1	21	27	5	6	809.49	1618.98	15	1	1	-0.0714285714285714	1	-0.0170454545454545	11	48
LIMCH1	46	60	17	10	1663.53	3327.06	15	1	0.0853910290077205	-1.21739130434783	0.950356516076024	-0.195667365478686	27	106
LIMD1	16	33	16	12	609.51	1219.02	15	1	0.0540473963033359	-1.75	0.846060006968071	-0.244897959183673	28	49
LIMD2	0	2	0	2	87.45	174.9	15	1	1	NA	1	0	2	2
LIME1	6	5	1	1	100.65	201.3	15	1	1	0.166666666666667	1	0.0454545454545454	2	11
LIMK1	22	35	7	14	794.97	1589.94	15	1	0.793917720740181	0.204545454545455	1	0.0526315789473684	21	57
LIMS1	1	19	2	2	384.12	768.24	15	1	0.0612648221343873	-18	0.873041798302308	-0.45	4	20
LIMS1-LIMS2	6	7	2	0	261.36	522.72	15	1	0.466666666666667	-Inf	1	-0.538461538461538	2	13
LIN28A	0	6	1	1	190.74	381.48	15	1	0.25	-Inf	1	-0.5	2	6
LIN54	2	26	3	4	774.18	1548.36	15	1	0.043837329653269	-8.75	0.822543273817637	-0.357142857142857	7	28
LIN7A	0	4	0	2	202.62	405.24	15	1	1	NA	1	0	2	4
LINC00954	21	35	8	3	906.18	1812.36	15	1	0.0458790010922966	-3.44444444444444	0.82527502709988	-0.352272727272727	11	56
LINGO1	0	13	1	6	600.93	1201.86	15	1	0.35	-Inf	1	-0.142857142857143	7	13
LINGO2	4	25	1	0	600.93	1201.86	15	1	0.166666666666667	-Inf	1	-0.862068965517241	1	29
LIPA	6	15	0	2	395.01	790.02	15	1	1	1	1	0.285714285714286	2	21
LIPC	5	19	2	1	536.58	1073.16	15	1	0.155555555555556	-6.6	1	-0.458333333333333	3	24
LIPG	15	31	0	12	452.43	904.86	15	1	0.0251085536444675	1	0.761210061313465	0.326086956521739	12	46
LIPI	5	17	2	2	457.38	914.76	15	1	0.287023411371238	-2.4	1	-0.272727272727273	4	22
LIPML1	9	13	1	0	391.05	782.1	15	1	0.434782608695652	-Inf	1	-0.590909090909091	1	22
LIPML2	10	13	0	0	399.96	799.92	15	1	1	NA	1	NA	0	23
LIPML3	11	15	1	0	395.01	790.02	15	1	0.444444444444444	-Inf	1	-0.576923076923077	1	26
LIPML4	12	29	1	8	693	1386	15	1	0.414099427177019	0.697916666666667	1	0.181571815718157	9	41
LIPT1	15	16	4	6	368.94	737.88	15	1	0.726864763450129	0.288888888888889	1	0.0838709677419355	10	31
LITAF	16	12	1	1	214.5	429	15	1	1	0.25	1	0.0714285714285714	2	28
LIX1	3	14	7	2	279.18	558.36	15	1	0.00850362452193116	-15.3333333333333	0.54233354502865	-0.601307189542484	9	17
LLGL2	6	42	1	4	1014.09	2028.18	15	1	0.522332938981108	-0.75	1	-0.075	5	48
LLPH	5	2	0	0	111.87	223.74	15	1	1	NA	1	NA	0	7
LMAN1	2	15	1	4	435.27	870.54	15	1	1	-0.875	1	-0.0823529411764706	5	17
LMAN2	0	11	0	7	240.24	480.48	15	1	1	NA	1	0	7	11
LMBR1	0	16	0	0	440.55	881.1	15	1	1	NA	1	NA	0	16
LMBRD1	3	16	0	0	524.37	1048.74	15	1	1	NA	1	NA	0	19
LMBRD2	18	33	1	0	815.43	1630.86	15	1	0.365384615384615	-Inf	1	-0.647058823529412	1	51
LMCD1	2	11	2	9	319.11	638.22	15	1	1	-0.222222222222222	1	-0.027972027972028	11	13
LMF1	15	22	11	12	689.04	1378.08	15	1	0.603234149662732	-0.344444444444445	1	-0.072855464159812	23	37
LMINA	16	17	2	3	576.84	1153.68	15	1	1	0.291666666666667	1	0.0848484848484848	5	33
LMLN	4	16	1	4	577.17	1154.34	15	1	1	0	1	0	5	20
LMNB1	24	19	1	2	543.84	1087.68	15	1	0.58498023715415	0.604166666666667	1	0.224806201550388	3	43
LMNB2	2	23	0	5	590.7	1181.4	15	1	1	1	1	0.08	5	25
LMO1	1	6	0	2	158.4	316.8	15	1	1	1	1	0.142857142857143	2	7
LMO2	0	3	0	1	169.29	338.58	15	1	1	NA	1	0	1	3
LMO4	0	1	0	1	125.73	251.46	15	1	1	NA	1	0	1	1
LMO7	49	61	5	6	1915.32	3830.64	15	1	1	-0.0374149659863945	1	-0.00909090909090909	11	110
LMOD1	13	23	1	7	547.8	1095.6	15	1	0.402448009756127	0.747252747252747	1	0.236111111111111	8	36
LMOD2	9	19	3	1	509.19	1018.38	15	1	0.136123470522803	-5.33333333333333	1	-0.428571428571429	4	28
LMOD3	7	15	6	5	526.68	1053.36	15	1	0.269707887991488	-1.57142857142857	1	-0.227272727272727	11	22
LMTK2	48	57	4	3	1437.15	2874.3	15	1	0.702529367630987	-0.583333333333333	1	-0.114285714285714	7	105
LMX1A	4	5	1	7	230.67	461.34	15	1	0.294117647058824	0.821428571428571	1	0.319444444444444	8	9
LMX1B	0	6	0	0	297.99	595.98	15	1	1	NA	1	NA	0	6
LNP1	6	4	0	1	198	396	15	1	0.454545454545455	1	1	0.6	1	10
LNPEP	25	38	3	7	1027.29	2054.58	15	1	0.731589554083715	0.348571428571429	1	0.0968253968253968	10	63
LNPK	7	17	4	1	438.57	877.14	15	1	0.0539093090817229	-8.71428571428571	0.846060006968071	-0.508333333333333	5	24
LNX1	17	28	6	7	771.21	1542.42	15	1	0.74902984076007	-0.411764705882353	1	-0.0837606837606838	13	45
LOC100857191	2	3	1	1	43.89	87.78	15	1	1	-0.5	1	-0.1	2	5
LOC100857197	3	7	1	1	187.11	374.22	15	1	1	-1.33333333333333	1	-0.2	2	10
LOC100857335	2	3	1	2	64.35	128.7	15	1	1	0.25	1	0.0666666666666667	3	5
LOC100857421-LOC107049109-LOC107053040-LOC107053041-LOC112532176-LOC112532200	40	14	4	5	362.67	725.34	15	1	0.113989341549092	0.72	0.996993733693869	0.296296296296296	9	54
LOC100857468	5	7	1	1	142.56	285.12	15	1	1	-0.4	1	-0.0833333333333333	2	12
LOC100857560-LOC101749671-LOC107050609-LOC107052549-LOC107055882-LOC107055885-LOC107055896-LOC107055944-LOC107055956-LOC107055976-LOC112529950-LOC112531710-LOC112531711-LOC112531712-LOC420615-NUPL2	6	10	2	2	160.38	320.76	15	1	1	-0.666666666666667	1	-0.125	4	16
LOC100857632	11	28	4	12	725.34	1450.68	15	1	1	0.151515151515151	1	0.032051282051282	16	39
LOC100857698-LOC100857710-LOC100858444-LOC100859148-LOC107049929-LOC107052804-LOC107052814	0	4	1	1	265.32	530.64	15	1	0.333333333333333	-Inf	1	-0.5	2	4
LOC100857706	31	18	5	6	340.23	680.46	15	1	0.320868859314654	0.516129032258065	1	0.178107606679035	11	49
LOC100857820-LOC101747680-LOC107049164-LOC415661-LOC415662-LOC769668	15	16	4	2	236.28	472.56	15	1	0.65988065988066	-1.13333333333333	1	-0.182795698924731	6	31
LOC100857834	13	6	6	5	289.74	579.48	15	1	0.695609338188049	0.446153846153846	1	0.138755980861244	11	19
LOC100857843	6	8	3	3	176.55	353.1	15	1	1	-0.333333333333333	1	-0.0714285714285715	6	14
LOC100857883	6	15	6	7	412.83	825.66	15	1	0.46175702471345	-1.14285714285714	1	-0.175824175824176	13	21
LOC100857892	12	6	1	2	140.91	281.82	15	1	0.530827067669173	0.75	1	0.333333333333333	3	18
